,Filename,Count
230,je900725w,12
231,s10765-007-0220-0,12
232,s10765-009-0567-5,12
233,je060113j,12
234,j.fluid.2014.07.004,11
235,j.tca.2008.09.006,11
236,j.fluid.2007.07.002,11
237,je900337a,11
238,je700094y,11
239,j.jct.2006.09.006,11
240,j.fluid.2008.09.005,11
241,je900064e,10
242,j.jct.2008.09.008,10
243,j.jct.2009.10.002,10
244,j.tca.2009.02.022,9
245,je0600810,9
246,j.fluid.2011.05.017,9
247,je100259j,7
248,j.fluid.2005.03.032,6
249,je300633e,6
250,j.jct.2006.01.007,6
251,je900656c,5
252,je700210n,4
253,j.fluid.2010.12.012,3
254,j.jct.2015.03.012,1
