;Filename;Count
330;j.jct.2014.01.002;36
331;j.jct.2007.05.010;36
332;j.fluid.2011.03.030;33
333;j.tca.2005.08.034;33
334;j.jct.2006.08.011;33
335;je100390b;33
336;j.fluid.2008.06.019;33
337;j.jct.2010.01.008;33
338;j.fluid.2015.01.002;33
339;j.fluid.2006.01.028;33
340;je025579q;30
341;j.fluid.2007.07.066;30
342;j.jct.2006.08.007;30
343;j.fluid.2008.01.004;30
344;je0501944;30
345;s10765-009-0622-2;27
346;je900077g;27
347;j.jct.2014.06.006;27
348;je700700f;26
349;je300737t;24
350;j.fluid.2009.03.002;24
351;je101197a;24
352;je900725w;24
353;j.fluid.2011.11.022;24
354;je0600303;22
355;j.fluid.2007.08.020;22
356;je900557u;22
357;je600578u;22
358;j.jct.2013.05.040;22
359;j.fluid.2007.03.017;21
360;j.jct.2013.08.007;21
361;je8004479;20
362;j.fluid.2006.02.022;20
363;j.jct.2008.09.008;20
364;je0301242;19
365;j.fluid.2007.04.009;19
366;je034253u;19
367;je049852v;19
368;j.fluid.2013.02.008;19
369;j.jct.2010.03.011;19
370;je7005743;19
371;je030161t;19
372;je0504111;18
373;je300631s;18
374;je900064e;18
375;je800942u;18
376;j.jct.2011.06.013;18
377;je600565;18
378;je050353j;18
379;je500982g;18
380;je2011314;17
381;je201010s;17
382;je034053i;17
383;j.fluid.2015.01.010;17
384;j.fluid.2008.06.011;17
385;je4004405;16
386;je2003622;16
387;je050237g;16
388;je900643r;16
389;je200145r;16
390;je9000697;16
391;j.jct.2013.06.018;16
392;je200851a;15
393;j.fluid.2010.02.012;15
394;je700618y;15
395;je900743e;15
396;j.jct.2015.12.002;15
397;je8007606;15
398;je100019r;15
399;je100259j;14
400;je500314;14
401;je201140q;13
402;j.fluid.2014.09.024;13
403;j.fluid.2012.03.025;13
404;j.jct.2011.11.027;13
405;je100517z;13
406;j.fluid.2011.11.016;13
407;je060113j;12
408;s10765-007-0220-0;12
409;s10765-009-0567-5;12
410;j.jct.2006.01.007;12
411;j.fluid.2007.07.002;11
412;je700094y;11
413;j.fluid.2008.09.005;11
414;j.jct.2006.09.006;11
415;je900496t;11
416;j.tca.2008.09.006;11
417;je900337a;11
418;j.fluid.2014.07.004;11
419;cs.jced.5b00116;10
420;j.jct.2009.10.002;10
421;je0600810;9
422;j.jct.2015.01.013;9
423;je900347f;9
424;j.fluid.2011.05.017;9
425;j.tca.2009.02.022;9
426;je0495942;6
427;j.fluid.2005.03.032;6
428;j.tca.2013.01.028;6
429;je300633e;6
430;je900656c;5
431;je0301500;5
432;je7004787;5
433;je700210n;4
434;je400158p;4
435;j.fluid.2010.12.012;3
436;j.tca.2005.06.011;3
437;j.jct.2015.03.012;1
438;cs.jced.5b00331;1
439;je020186c;1
