;Filename;Count
334;s10765-008-0399-8;8
335;je200030k;8
336;je800497u;8
337;je0504212;8
338;j.jct.2010.10.018;8
339;j.fluid.2013.01.027;8
340;j.tca.2013.12.016;8
341;j.jct.2006.07.025;8
342;je2007204;8
343;j.fluid.2012.08.002;7
344;s10765-010-0737-5;7
345;j.jct.2013.05.041;7
346;je100765j;7
347;j.jct.2014.03.021;7
348;je200922s;7
349;j.jct.2010.07.014;7
350;j.tca.2013.08.002;7
351;j.tca.2011.01.019;7
352;je5010643;7
353;j.jct.2015.02.011;7
354;s10765-011-0989-8;7
355;j.fluid.2013.08.029;7
356;j.jct.2012.02.037;7
357;je060086;7
358;je100095p;7
359;je060441j;7
360;je300134c;7
361;j.jct.2012.02.039;7
362;je050085p;7
363;j.jct.2012.04.026;7
364;je060491o;7
365;je600557n;6
366;j.jct.2013.12.008;6
367;j.jct.2013.10.018;6
368;cs.jced.5b00122;6
369;s10765-013-1526-8;6
370;j.jct.2011.07.021;6
371;j.jct.2008.05.014;6
372;j.tca.2011.02.004;6
373;je0498208;6
374;je300347z;6
375;je0601098;6
376;j.jct.2015.06.004;6
377;je049655w;6
378;je050463q;6
379;j.jct.2005.10.009;6
380;je060025z;6
381;je0504459;6
382;je900807v;6
383;j.fluid.2013.06.007;6
384;s10765-010-0860-3;6
385;je900212d;6
386;j.jct.2012.05.023;6
387;je200504u;6
388;j.jct.2013.01.008;6
389;je060113j;6
390;je0602519;6
391;je5008795;6
392;je8006138;6
393;je100390b;6
394;cs.jced.5b00317;6
395;j.fluid.2015.04.021;6
396;j.jct.2010.05.016;6
397;je7002836;6
398;j.jct.2007.05.004;6
399;j.fluid.2008.09.004;6
400;j.tca.2011.07.005;6
401;je900969u;6
402;s10765-010-0719-7;6
403;je049610v;6
404;j.jct.2014.02.005;6
405;je060210c;6
406;j.fluid.2014.10.013;6
407;je800157v;6
408;j.tca.2012.05.025;6
409;je700026d;6
410;j.jct.2010.12.016;6
411;je2011314;6
412;j.fluid.2013.10.057;6
413;j.jct.2011.09.001;6
414;j.jct.2014.06.030;6
415;j.fluid.2012.07.032;6
416;j.jct.2012.05.033;6
417;je800981d;6
418;j.jct.2012.12.007;6
419;je100821g;6
420;j.jct.2014.08.005;6
421;j.tca.2012.06.011;6
422;j.jct.2008.10.002;6
423;je060017i;6
424;j.fluid.2014.12.003;6
425;je300974g;5
426;je101173w;5
427;je200150r;5
428;j.fluid.2014.08.002;5
429;j.jct.2012.01.003;5
430;j.jct.2013.10.013;5
431;j.jct.2007.09.011;5
432;je500389t;5
433;je060200b;5
434;j.jct.2015.10.001;5
435;j.fluid.2007.07.066;5
436;je900059e;5
437;j.jct.2014.01.022;5
438;s10765-009-0622-2;5
439;je1001544;5
440;je050165t;5
441;je5009119;5
442;je900478c;5
443;j.jct.2011.10.009;5
444;j.tca.2009.12.008;5
445;je0603325;5
446;je300696c;5
447;je100159;5
448;j.tca.2014.06.028;5
449;j.fluid.2013.06.021;5
450;cs.jced.5b00326;5
451;j.fluid.2015.07.016;5
452;j.jct.2015.09.010;5
453;j.jct.2015.08.036;5
454;je2009736;5
455;j.jct.2014.09.001;5
456;j.fluid.2014.04.019;5
457;j.jct.2012.02.033;5
458;j.jct.2012.11.005;5
459;j.jct.2012.07.006;5
460;j.jct.2014.03.003;5
461;j.jct.2013.11.015;5
462;j.jct.2012.03.025;5
463;j.jct.2013.11.021;5
464;j.fluid.2013.05.016;5
465;j.jct.2015.02.004;5
466;je9003959;5
467;je1009976;5
468;je300826t;5
469;je100610v;5
470;j.fluid.2013.06.006;5
471;j.fluid.2014.01.044;5
472;j.jct.2015.10.026;5
473;j.jct.2010.11.013;5
474;j.fluid.2013.01.025;5
475;j.jct.2015.06.036;5
476;j.tca.2010.03.012;5
477;j.jct.2008.01.002;5
478;je050519g;5
479;cs.jced.5b00527;4
480;je700577t;4
481;je9005823;4
482;je200757a;4
483;je100315g;4
484;j.jct.2012.08.030;4
485;j.fluid.2012.09.019;4
486;j.jct.2010.12.014;4
487;j.jct.2008.01.008;4
488;je300146k;4
489;j.fluid.2015.05.002;4
490;je300670n;4
491;j.jct.2005.09.001;4
492;j.jct.2011.08.028;4
493;je200334e;4
494;je401120a;4
495;j.fluid.2013.03.029;4
496;j.jct.2010.12.012;4
497;je050402s;4
498;j.tca.2014.05.004;4
499;j.fluid.2013.11.008;4
500;je900274n;4
501;j.fluid.2011.06.011;4
502;je901072c;4
503;je0601255;4
504;j.jct.2015.08.021;4
505;j.jct.2012.04.020;4
506;j.fluid.2015.05.016;4
507;j.tca.2009.03.014;4
508;j.jct.2013.05.037;4
509;j.tca.2013.02.010;4
510;je300683r;4
511;j.fluid.2006.04.010;4
512;je050223a;4
513;j.fluid.2014.01.019;4
514;je9004933;4
515;j.fluid.2012.12.022;4
516;j.fluid.2013.10.033;4
517;je8002699;4
518;je200350a;4
519;j.jct.2010.11.007;4
520;j.jct.2013.08.023;4
521;j.fluid.2006.06.017;4
522;je0600799;4
523;je100508y;4
524;je900442b;4
525;j.fluid.2012.06.031;4
526;j.fluid.2015.08.005;4
527;j.jct.2013.11.028;4
528;je7007395;4
529;j.fluid.2015.06.003;4
530;j.tca.2009.02.022;4
531;j.jct.2006.12.017;4
532;je300733a;4
533;j.fluid.2007.08.008;4
534;cs.jced.5b00256;4
535;j.jct.2012.04.011;4
536;j.fluid.2014.12.027;4
537;j.tca.2008.11.009;4
538;je060137q;4
539;j.tca.2010.04.025;4
540;je3002283;4
541;cs.jced.5b00181;4
542;je300737t;4
543;je200457q;4
544;j.fluid.2015.01.002;4
545;je401020e;4
546;je060355j;4
547;j.fluid.2008.01.007;4
548;je201130h;4
549;j.fluid.2009.09.019;4
550;j.jct.2009.06.006;4
551;j.jct.2011.04.006;4
552;je060389r;4
553;je400491p;4
554;j.tca.2014.06.026;4
555;j.jct.2013.11.002;4
556;j.fluid.2013.01.015;4
557;je900503p;4
558;j.fluid.2014.06.015;4
559;je8002964;4
560;je400487e;4
561;je049793;4
562;je060238o;4
563;j.fluid.2015.07.032;4
564;j.jct.2012.08.010;4
565;j.jct.2013.08.010;4
566;j.jct.2013.05.019;4
567;j.jct.2005.05.004;4
568;je040012q;4
569;j.tca.2013.05.015;4
570;je500594z;4
571;je2012633;4
572;je100595s;3
573;je700648c;3
574;je7003512;3
575;j.jct.2008.07.010;3
576;j.fluid.2013.10.034;3
577;j.fluid.2013.06.018;3
578;j.fluid.2007.01.038;3
579;je300678r;3
580;je700099w;3
581;je049661s;3
582;j.jct.2014.05.005;3
583;j.jct.2005.10.008;3
584;je1011604;3
585;je0502142;3
586;je1012857;3
587;j.fluid.2015.07.023;3
588;j.jct.2013.04.021;3
589;je7003066;3
590;j.jct.2013.01.015;3
591;j.fluid.2011.01.007;3
592;j.jct.2013.12.009;3
593;je100290a;3
594;j.jct.2013.09.046;3
595;je201010s;3
596;j.jct.2013.07.003;3
597;j.jct.2011.10.025;3
598;je060288t;3
599;j.jct.2012.12.017;3
600;j.jct.2015.08.027;3
601;j.jct.2013.07.010;3
602;j.jct.2008.07.014;3
603;j.jct.2013.11.020;3
604;je9004646;3
605;j.tca.2013.09.006;3
606;je700700f;3
607;j.fluid.2007.01.021;3
608;j.tca.2012.06.014;3
609;je700741;3
610;j.fluid.2007.09.009;3
611;j.fluid.2013.01.024;3
612;je900523k;3
613;j.fluid.2012.06.013;3
614;je100170v;3
615;j.jct.2013.09.018;3
616;j.jct.2014.12.022;3
617;j.jct.2006.10.017;3
618;j.tca.2011.06.003;3
619;je100757w;3
620;j.jct.2014.02.022;3
621;j.jct.2012.04.015;3
622;j.jct.2006.03.014;3
623;j.jct.2015.01.013;3
624;j.jct.2009.11.020;3
625;je100594u;3
626;j.jct.2012.12.010;3
627;j.jct.2010.03.011;3
628;j.fluid.2015.06.041;3
629;je7007445;3
630;j.jct.2014.03.008;3
631;je4004993;3
632;je1008262;3
633;je7007654;3
634;j.fluid.2013.10.022;3
635;s10765-010-0862-1;3
636;cs.jced.5b00451;3
637;je0600810;3
638;j.jct.2010.11.009;3
639;j.fluid.2007.03.030;3
640;j.jct.2013.08.020;3
641;je050294+;3
642;je9005344;3
643;je100671v;3
644;j.fluid.2014.07.041;3
645;je5009944;3
646;j.jct.2009.12.008;3
647;j.jct.2005.08.002;3
648;j.fluid.2008.06.003;3
649;j.jct.2010.08.019;3
650;je900557u;3
651;j.jct.2006.10.005;3
652;j.jct.2006.10.004;3
653;j.jct.2012.10.028;3
654;j.tca.2008.11.007;3
655;j.jct.2014.09.005;3
656;je201334p;3
657;je201211f;3
658;je060228n;3
659;je0502344;3
660;j.fluid.2008.06.004;3
661;s10765-008-0444-7;3
662;j.jct.2006.07.017;3
663;j.tca.2011.06.020;3
664;je800298n;3
665;j.fluid.2015.06.016;3
666;j.jct.2008.01.023;3
667;s10765-008-0500-3;3
668;je400581e;3
669;j.fluid.2013.10.060;3
670;j.jct.2015.03.023;3
671;je500380;3
672;j.fluid.2008.06.019;3
673;je800077r;3
674;j.fluid.2014.01.022;3
675;je100716c;3
676;j.jct.2013.10.025;3
677;je800159w;3
678;j.jct.2007.01.008;3
679;je060497d;3
680;j.jct.2012.08.029;3
681;je0500330;3
682;j.jct.2015.10.018;3
683;j.fluid.2014.07.004;3
684;j.jct.2012.08.026;3
685;j.jct.2012.08.023;3
686;je600578u;3
687;je900906j;3
688;je800046k;3
689;j.jct.2015.07.022;3
690;j.fluid.2013.09.029;3
691;j.jct.2009.02.002;3
692;j.fluid.2006.07.003;3
693;j.jct.2015.11.016;3
694;j.jct.2013.09.005;3
695;j.jct.2013.09.006;3
696;j.fluid.2013.10.012;3
697;je0600653;2
698;j.jct.2012.01.023;2
699;je400214b;2
700;s10765-006-0100-z;2
701;j.fluid.2013.07.028;2
702;j.jct.2011.09.007;2
703;je900470r;2
704;j.jct.2012.01.022;2
705;j.fluid.2008.07.001;2
706;je901065e;2
707;j.jct.2015.10.011;2
708;j.fluid.2015.07.017;2
709;j.fluid.2014.03.008;2
710;cs.jced.5b00582;2
711;j.fluid.2008.09.005;2
712;je100704j;2
713;j.fluid.2013.01.022;2
714;je050231r;2
715;je900481e;2
716;j.fluid.2007.10.010;2
717;je900656c;2
718;je301238f;2
719;j.jct.2015.03.004;2
720;j.fluid.2015.03.027;2
721;j.fluid.2012.11.004;2
722;j.fluid.2014.04.025;2
723;j.jct.2013.12.029;2
724;j.fluid.2008.06.012;2
725;s10765-013-1483-2;2
726;j.jct.2013.09.032;2
727;je0604479;2
728;je900042q;2
729;je900643r;2
730;j.jct.2009.06.001;2
731;je700126z;2
732;j.tca.2014.10.018;2
733;je200468r;2
734;j.fluid.2012.10.004;2
735;je900259b;2
736;je060314n;2
737;je800972b;2
738;j.fluid.2008.11.014;2
739;j.jct.2013.05.011;2
740;j.jct.2013.08.011;2
741;j.tca.2010.07.017;2
742;j.jct.2014.04.025;2
743;j.fluid.2007.06.005;2
744;j.fluid.2015.08.012;2
745;j.jct.2006.08.011;2
746;je900812v;2
747;j.jct.2011.07.018;2
748;j.jct.2006.07.015;2
749;je400683g;2
750;j.jct.2015.07.035;2
751;je060192z;2
752;j.fluid.2014.12.029;2
753;je101250d;2
754;j.jct.2015.04.034;2
755;j.tca.2008.09.006;2
756;j.fluid.2009.07.010;2
757;j.fluid.2014.01.033;2
758;je200111a;2
759;je201140q;2
760;j.fluid.2008.01.010;2
761;je2000099;2
762;je060003c;2
763;j.jct.2011.10.028;2
764;je300994y;2
765;je4006739;2
766;j.jct.2013.11.026;2
767;j.fluid.2008.06.006;2
768;j.fluid.2014.06.023;2
769;j.fluid.2011.12.007;2
770;cs.jced.5b00724;2
771;j.jct.2015.02.013;2
772;j.jct.2013.06.020;2
773;j.jct.2006.05.003;2
774;je700094y;2
775;j.jct.2006.05.005;2
776;je700119;2
777;j.jct.2006.09.006;2
778;s10765-010-0874-;2
779;je301122r;2
780;j.jct.2014.09.009;2
781;j.jct.2012.02.027;2
782;je1011828;2
783;j.jct.2008.01.017;2
784;j.fluid.2013.02.003;2
785;j.fluid.2013.02.005;2
786;j.fluid.2015.11.009;2
787;j.jct.2012.06.028;2
788;j.jct.2013.03.018;2
789;j.fluid.2014.01.046;2
790;j.jct.2007.05.010;2
791;cs.jced.5b00064;2
792;j.jct.2007.09.009;2
793;j.fluid.2010.08.010;2
794;j.fluid.2013.11.026;2
795;cs.jced.5b00331;1
796;je401095k;1
797;j.jct.2014.12.006;1
798;j.fluid.2014.07.023;1
799;je4009415;1
800;j.fluid.2010.10.003;1
801;j.jct.2006.07.013;1
802;j.fluid.2012.12.021;1
803;je400606c;1
804;je100776;1
805;j.fluid.2007.03.021;1
806;j.fluid.2014.10.043;1
807;s10765-011-1100-1;1
808;je100803e;1
809;j.jct.2007.04.010;1
810;je800984q;1
811;j.jct.2009.10.002;1
812;je300886k;1
813;je101035p;1
814;je060139a;1
815;je100341q;1
816;je900998f;1
817;j.jct.2007.06.009;1
818;je201152j;1
819;j.jct.2014.03.007;1
820;j.fluid.2006.07.011;1
821;je100075;1
822;j.fluid.2015.03.049;1
823;j.fluid.2006.07.016;1
824;j.fluid.2014.01.013;1
825;je600519p;1
826;je100912t;1
827;je9008624;1
828;j.jct.2006.07.001;1
829;j.jct.2005.08.001;1
830;j.fluid.2015.10.035;1
831;j.fluid.2015.04.017;1
832;je500455u;1
833;j.fluid.2013.11.036;1
834;je1000473;1
835;je100940w;1
836;j.fluid.2015.05.032;1
837;j.jct.2004.09.022;1
838;j.fluid.2009.09.015;1
839;je900332;1
840;j.jct.2011.10.002;1
841;j.jct.2014.02.012;1
842;je300076y;1
843;j.fluid.2008.04.014;1
844;j.fluid.2013.06.013;1
845;j.jct.2015.10.009;1
846;j.fluid.2015.08.014;1
847;j.fluid.2015.01.026;1
848;j.jct.2012.07.019;1
849;j.jct.2015.03.012;1
850;j.jct.2005.08.018;1
851;j.fluid.2015.04.001;1
852;j.fluid.2013.09.030;1
853;je0601208;1
854;je2009208;1
855;j.fluid.2014.03.002;1
856;j.fluid.2014.07.032;1
857;j.jct.2013.09.026;1
858;j.fluid.2012.05.007;1
859;j.jct.2012.04.017;1
860;j.fluid.2012.09.038;1
861;cs.jced.5b00301;1
862;j.fluid.2015.03.023;1
863;je8009732;1
864;j.fluid.2015.07.045;1
865;j.fluid.2006.01.017;1
866;je300810p;1
867;je0499059;1
868;je0602521;1
869;j.fluid.2011.01.012;1
870;j.fluid.2009.06.018;1
871;j.fluid.2013.07.054;1
872;je050538q;1
873;j.jct.2015.06.029;1
874;je034182z;1
875;je3012925;1
876;j.jct.2013.09.015;1
877;s10765-010-0752-6;1
878;je200327s;1
879;je700618y;1
880;je500332k;1
881;j.jct.2015.09.012;1
882;j.jct.2015.01.016;1
883;j.jct.2015.08.011;1
884;j.jct.2014.02.021;1
885;je800535c;1
886;j.fluid.2007.12.003;1
887;j.jct.2008.01.025;1
888;je700710d;1
889;j.fluid.2013.08.005;1
890;je900278v;1
891;je800899w;1
892;j.fluid.2012.06.020;1
893;j.fluid.2009.04.017;1
894;je500283s;1
895;j.fluid.2013.07.015;1
896;je500418f;1
897;j.tca.2014.06.031;1
898;je2002495;1
899;j.jct.2007.06.016;1
900;je800503d;1
901;j.jct.2006.05.012;1
902;je8007217;1
903;j.fluid.2014.06.019;1
904;je900542y;1
905;je900337a;1
906;j.fluid.2008.03.002;1
907;je900669t;1
908;je9006184;1
909;je8009978;1
910;je900586f;1
911;je100614r;1
912;je900725w;1
913;j.jct.2013.05.021;1
914;je500672d;1
915;j.jct.2010.12.027;1
916;je200226z;1
