,Filename,Count
332,s10765-010-0737-5,7
333,je100765j,7
334,j.tca.2011.01.019,7
335,je060086,7
336,je060491o,7
337,j.jct.2015.02.011,7
338,je5010643,7
339,j.fluid.2013.08.029,7
340,j.jct.2012.02.039,7
341,j.tca.2013.08.002,7
342,je100095p,7
343,je200922s,7
344,je300134c,7
345,s10765-011-0989-8,7
346,j.jct.2007.05.004,6
347,j.jct.2010.05.016,6
348,j.fluid.2015.04.021,6
349,j.jct.2013.10.018,6
350,je300347z,6
351,j.jct.2013.12.008,6
352,j.tca.2011.02.004,6
353,j.jct.2011.07.021,6
354,j.tca.2011.07.005,6
355,j.jct.2008.05.014,6
356,je0498208,6
357,j.fluid.2008.09.004,6
358,j.fluid.2013.10.057,6
359,j.jct.2015.06.004,6
360,j.fluid.2014.12.003,6
361,je060490w,6
362,je060113j,6
363,je0504212,6
364,s10765-013-1526-8,6
365,j.fluid.2013.06.007,6
366,je060025z,6
367,je2011314,6
368,je800981d,6
369,j.jct.2012.12.007,6
370,j.jct.2012.02.037,6
371,j.jct.2012.05.033,6
372,je060210c,6
373,je700026d,6
374,j.jct.2014.06.030,6
375,j.jct.2013.01.008,6
376,j.jct.2008.10.002,6
377,je8006138,6
378,je100390b,6
379,s10765-010-0719-7,6
380,je800157v,6
381,je0504459,6
382,je900807v,6
383,j.jct.2005.10.009,6
384,je050463q,6
385,j.tca.2012.05.025,6
386,je5008795,6
387,je050085p,6
388,cs.jced.5b00317,6
389,je0602519,6
390,j.fluid.2012.07.032,6
391,j.tca.2015.08.023,6
392,je7002836,6
393,j.jct.2014.08.005,6
394,s10765-010-0860-3,6
395,je900212d,6
396,j.jct.2011.09.001,6
397,je049655w,6
398,j.jct.2010.12.016,6
399,j.jct.2014.02.005,6
400,je049610v,6
401,j.fluid.2014.10.013,6
402,je900969u,6
403,je0601098,6
404,je100821g,6
405,je1001544,5
406,j.jct.2008.12.003,5
407,je900478c,5
408,j.tca.2009.12.008,5
409,cs.jced.5b00122,5
410,j.jct.2011.10.009,5
411,je5009119,5
412,je101173w,5
413,je050165t,5
414,j.fluid.2007.07.066,5
415,je0603325,5
416,j.jct.2014.01.022,5
417,je200150r,5
418,je300974g,5
419,j.jct.2012.01.003,5
420,j.jct.2015.10.001,5
421,j.fluid.2013.01.025,5
422,je300696c,5
423,je060200b,5
424,je900059e,5
425,s10765-009-0622-2,5
426,je500389t,5
427,j.jct.2009.06.016,5
428,j.jct.2013.10.013,5
429,j.jct.2013.03.023,5
430,je100159,5
431,j.jct.2013.11.021,5
432,j.fluid.2013.05.016,5
433,je300826t,5
434,j.jct.2012.03.025,5
435,j.jct.2013.11.015,5
436,j.jct.2015.09.010,5
437,je9003959,5
438,j.fluid.2014.04.019,5
439,j.jct.2012.11.005,5
440,j.jct.2012.07.006,5
441,je050519g,5
442,j.fluid.2013.06.021,5
443,j.jct.2015.02.004,5
444,j.jct.2015.08.036,5
445,j.tca.2010.03.012,5
446,je1009976,5
447,j.jct.2012.02.033,5
448,j.fluid.2013.06.006,5
449,cs.jced.5b00326,5
450,je2009736,5
451,j.tca.2014.06.028,5
452,j.jct.2015.06.036,5
453,je100610v,5
454,j.fluid.2014.01.044,5
455,j.jct.2010.11.013,5
456,j.jct.2014.09.001,5
457,j.jct.2014.03.003,5
458,j.jct.2015.10.026,5
459,j.jct.2008.01.002,4
460,j.fluid.2013.03.029,4
461,je400487e,4
462,j.tca.2008.11.009,4
463,j.tca.2014.05.004,4
464,j.jct.2011.08.028,4
465,j.fluid.2015.06.003,4
466,je200350a,4
467,je050402s,4
468,j.fluid.2012.12.022,4
469,cs.jced.5b00527,4
470,j.fluid.2013.10.033,4
471,j.jct.2012.04.011,4
472,j.fluid.2007.08.008,4
473,je500594z,4
474,je2012633,4
475,j.jct.2013.11.028,4
476,j.jct.2008.01.008,4
477,je401120a,4
478,je300683r,4
479,je900442b,4
480,je7007395,4
481,j.fluid.2012.09.019,4
482,je100315g,4
483,j.fluid.2014.08.002,4
484,je200757a,4
485,j.jct.2012.08.030,4
486,j.fluid.2013.11.008,4
487,je100508y,4
488,j.jct.2010.12.014,4
489,je700577t,4
490,j.jct.2010.12.012,4
491,j.jct.2010.11.007,4
492,j.tca.2009.02.022,4
493,je200334e,4
494,je300146k,4
495,j.jct.2013.08.023,4
496,j.fluid.2015.07.016,4
497,j.fluid.2012.06.031,4
498,je8002699,4
499,je9005823,4
500,j.jct.2013.05.037,4
501,je0600799,4
502,j.fluid.2011.03.030,4
503,je060238o,4
504,je400491p,4
505,j.tca.2014.06.026,4
506,j.jct.2012.04.020,4
507,j.jct.2005.05.004,4
508,j.jct.2012.08.010,4
509,j.fluid.2015.07.032,4
510,je050223a,4
511,j.tca.2010.04.025,4
512,je0601255,4
513,cs.jced.5b00256,4
514,j.tca.2013.02.010,4
515,je9004933,4
516,je060389r,4
517,j.fluid.2006.04.010,4
518,j.fluid.2009.09.019,4
519,je201130h,4
520,j.fluid.2013.01.015,4
521,je900503p,4
522,j.fluid.2014.01.019,4
523,je8002964,4
524,j.jct.2013.08.010,4
525,j.jct.2013.05.019,4
526,je200457q,4
527,je040012q,4
528,je300733a,4
529,j.fluid.2015.01.002,4
530,je060137q,4
531,j.fluid.2011.06.011,4
532,je060355j,4
533,j.fluid.2015.08.005,4
534,je300737t,4
535,j.fluid.2015.05.016,4
536,j.tca.2009.03.014,4
537,j.tca.2013.05.015,4
538,j.jct.2013.11.002,4
539,cs.jced.5b00181,4
540,j.fluid.2014.12.027,4
541,je3002283,4
542,je401020e,4
543,j.fluid.2014.06.015,4
544,j.fluid.2008.01.007,4
545,j.jct.2015.08.021,4
546,je060497d,3
547,j.jct.2013.09.046,3
548,je9004646,3
549,j.jct.2014.03.008,3
550,je7007445,3
551,j.jct.2013.11.020,3
552,j.fluid.2015.06.041,3
553,je060017i,3
554,j.jct.2015.08.027,3
555,je700648c,3
556,je1012857,3
557,je300678r,3
558,j.jct.2007.09.011,3
559,je100290a,3
560,j.jct.2013.04.021,3
561,je201010s,3
562,j.fluid.2013.10.034,3
563,j.jct.2014.05.005,3
564,j.jct.2013.07.003,3
565,j.jct.2011.10.025,3
566,j.jct.2005.10.008,3
567,j.jct.2009.12.008,3
568,je800046k,3
569,je4004993,3
570,je700700f,3
571,je100594u,3
572,je0600810,3
573,j.fluid.2014.07.041,3
574,je100671v,3
575,j.fluid.2013.10.022,3
576,je7007654,3
577,je1008262,3
578,j.jct.2012.12.010,3
579,j.jct.2012.12.017,3
580,j.jct.2008.07.014,3
581,je7003512,3
582,j.jct.2008.07.010,3
583,j.fluid.2007.01.038,3
584,je700099w,3
585,j.fluid.2013.06.018,3
586,je100595s,3
587,je049661s,3
588,j.jct.2013.07.010,3
589,j.jct.2009.06.006,3
590,je0502142,3
591,j.jct.2013.12.009,3
592,j.fluid.2011.01.007,3
593,j.jct.2013.01.015,3
594,j.jct.2009.11.020,3
595,je700741,3
596,s10765-010-0862-1,3
597,je100170v,3
598,je900689,3
599,cs.jced.5b00451,3
600,j.jct.2010.11.009,3
601,j.fluid.2006.06.017,3
602,j.fluid.2007.03.030,3
603,j.jct.2013.08.020,3
604,je050294+,3
605,je9005344,3
606,je5009944,3
607,j.jct.2013.09.018,3
608,j.tca.2012.06.014,3
609,j.fluid.2007.09.009,3
610,j.fluid.2013.01.024,3
611,j.fluid.2012.06.013,3
612,je900523k,3
613,j.tca.2013.09.006,3
614,je100757w,3
615,je300670n,3
616,j.jct.2012.04.015,3
617,j.jct.2015.01.013,3
618,j.jct.2014.02.022,3
619,j.tca.2011.06.003,3
620,j.jct.2014.12.022,3
621,j.fluid.2015.07.023,3
622,je1011604,3
623,j.jct.2006.10.017,3
624,j.fluid.2015.06.016,3
625,j.fluid.2013.10.012,3
626,j.jct.2006.10.005,3
627,je600557n,3
628,j.fluid.2008.06.019,3
629,j.jct.2012.10.028,3
630,j.fluid.2013.10.060,3
631,j.jct.2015.03.023,3
632,je700281z,3
633,je060228n,3
634,j.jct.2014.09.005,3
635,j.fluid.2008.06.004,3
636,j.jct.2006.07.017,3
637,je0502344,3
638,j.fluid.2008.06.003,3
639,je800077r,3
640,j.jct.2013.09.006,3
641,j.tca.2011.06.020,3
642,j.jct.2006.12.017,3
643,s10765-008-0500-3,3
644,je500380,3
645,je800298n,3
646,j.jct.2013.10.025,3
647,je201211f,3
648,je400581e,3
649,je201334p,3
650,j.jct.2015.11.016,3
651,j.tca.2008.11.007,3
652,j.jct.2005.09.001,3
653,j.jct.2015.10.018,3
654,je800159w,3
655,je900906j,3
656,je600578u,3
657,je0500330,3
658,j.jct.2012.08.029,3
659,j.jct.2015.07.022,3
660,j.jct.2007.01.008,3
661,j.jct.2012.08.023,3
662,s10765-008-0444-7,3
663,je900557u,3
664,j.jct.2012.08.026,3
665,je100716c,3
666,j.fluid.2013.09.029,3
667,je049793,3
668,j.jct.2013.09.005,3
669,j.jct.2010.08.019,3
670,je900274n,3
671,j.jct.2009.02.002,3
672,j.fluid.2014.07.004,3
673,j.fluid.2008.07.001,2
674,cs.jced.5b00582,2
675,je900481e,2
676,j.fluid.2015.03.027,2
677,j.fluid.2012.11.004,2
678,s10765-006-0100-z,2
679,je050231r,2
680,je100704j,2
681,je800972b,2
682,j.jct.2014.04.025,2
683,j.fluid.2014.03.008,2
684,j.fluid.2013.07.028,2
685,je060192z,2
686,je901065e,2
687,je2000099,2
688,j.jct.2013.05.011,2
689,j.jct.2013.08.011,2
690,j.fluid.2015.07.017,2
691,j.jct.2011.09.007,2
692,j.fluid.2008.09.005,2
693,j.fluid.2006.07.003,2
694,j.fluid.2013.01.022,2
695,j.jct.2012.06.028,2
696,j.fluid.2014.04.025,2
697,je060003c,2
698,j.fluid.2008.11.014,2
699,j.jct.2012.01.022,2
700,j.jct.2012.01.023,2
701,je900656c,2
702,je900259b,2
703,j.fluid.2014.01.022,2
704,je200111a,2
705,j.jct.2015.04.034,2
706,je900812v,2
707,j.fluid.2009.07.010,2
708,j.fluid.2015.08.012,2
709,j.fluid.2007.06.005,2
710,j.fluid.2014.01.033,2
711,je201140q,2
712,je300631s,2
713,je0604479,2
714,j.jct.2006.10.004,2
715,j.fluid.2008.01.010,2
716,j.tca.2014.10.018,2
717,j.jct.2006.08.011,2
718,j.jct.2013.09.032,2
719,j.fluid.2012.10.004,2
720,j.fluid.2008.06.012,2
721,je400214b,2
722,j.tca.2010.07.017,2
723,je0600653,2
724,je900470r,2
725,je060314n,2
726,j.fluid.2007.10.010,2
727,j.fluid.2007.01.021,2
728,s10765-013-1483-2,2
729,je900643r,2
730,je900042q,2
731,j.jct.2006.07.015,2
732,j.jct.2011.07.018,2
733,je700126z,2
734,j.jct.2009.06.001,2
735,j.tca.2008.09.006,2
736,j.fluid.2015.05.002,2
737,j.fluid.2014.12.029,2
738,j.jct.2015.03.004,2
739,j.jct.2006.05.003,2
740,j.fluid.2013.02.003,2
741,cs.jced.5b00724,2
742,j.jct.2007.09.009,2
743,je700094y,2
744,j.jct.2013.11.026,2
745,j.jct.2006.09.006,2
746,j.jct.2011.10.028,2
747,je700119,2
748,j.fluid.2013.11.026,2
749,j.fluid.2008.06.006,2
750,j.jct.2013.03.018,2
751,j.jct.2015.02.013,2
752,j.jct.2010.03.011,2
753,je901072c,2
754,je4006739,2
755,cs.jced.5b00064,2
756,j.jct.2012.02.027,2
757,je300994y,2
758,j.jct.2008.01.017,2
759,j.jct.2013.12.029,2
760,j.jct.2008.01.023,2
761,j.fluid.2015.11.009,2
762,s10765-010-0874-,2
763,j.fluid.2010.08.010,2
764,j.jct.2014.09.009,2
765,j.fluid.2014.01.046,2
766,j.jct.2007.05.010,2
767,j.jct.2015.10.011,2
768,j.fluid.2011.12.007,2
769,j.fluid.2014.06.023,2
770,cs.jced.5b00331,1
771,j.jct.2015.10.009,1
772,je301122r,1
773,s10765-011-1100-1,1
774,je4009415,1
775,je300076y,1
776,je100912t,1
777,j.jct.2007.04.010,1
778,j.fluid.2013.07.015,1
779,je101250d,1
780,je400606c,1
781,j.fluid.2015.08.014,1
782,je100803e,1
783,j.fluid.2012.12.021,1
784,j.fluid.2014.10.043,1
785,j.fluid.2010.10.003,1
786,j.jct.2009.10.002,1
787,j.jct.2014.12.006,1
788,je1000473,1
789,je401095k,1
790,j.fluid.2013.08.005,1
791,j.fluid.2007.03.021,1
792,j.jct.2008.01.025,1
793,j.fluid.2013.07.054,1
794,j.fluid.2015.04.017,1
795,j.jct.2007.06.009,1
796,je201152j,1
797,je600519p,1
798,j.fluid.2014.01.013,1
799,je100940w,1
800,j.fluid.2006.07.016,1
801,j.jct.2006.07.001,1
802,je200226z,1
803,j.fluid.2015.05.032,1
804,je200468r,1
805,je9008624,1
806,j.jct.2014.03.007,1
807,j.fluid.2013.11.036,1
808,je100075,1
809,j.jct.2011.04.006,1
810,je500455u,1
811,je101035p,1
812,j.fluid.2013.02.005,1
813,j.jct.2004.09.022,1
814,je900332,1
815,j.fluid.2015.03.049,1
816,j.fluid.2009.09.015,1
817,j.jct.2011.10.002,1
818,j.jct.2014.02.012,1
819,j.fluid.2015.10.035,1
820,je060139a,1
821,j.fluid.2008.04.014,1
822,j.fluid.2013.06.013,1
823,j.fluid.2015.01.026,1
824,je900998f,1
825,j.fluid.2012.05.007,1
826,je800899w,1
827,je400683g,1
828,je500418f,1
829,je300810p,1
830,j.fluid.2015.03.023,1
831,j.jct.2006.05.005,1
832,je800503d,1
833,j.fluid.2015.07.045,1
834,j.fluid.2015.04.001,1
835,j.fluid.2014.03.002,1
836,je301238f,1
837,j.jct.2006.05.012,1
838,j.jct.2005.08.018,1
839,je8009978,1
840,j.jct.2012.04.017,1
841,je2009208,1
842,j.jct.2010.12.027,1
843,je0601208,1
844,j.fluid.2013.09.030,1
845,je8009732,1
846,j.fluid.2011.01.012,1
847,j.jct.2013.09.015,1
848,s10765-010-0752-6,1
849,je0602521,1
850,je100341q,1
851,je700618y,1
852,je0499059,1
853,j.jct.2015.09.012,1
854,je050538q,1
855,je500332k,1
856,je900278v,1
857,j.jct.2013.09.026,1
858,j.jct.2015.06.029,1
859,je3012925,1
860,je034182z,1
861,je900586f,1
862,je900337a,1
863,je100776,1
864,je900542y,1
865,j.fluid.2012.06.020,1
866,j.jct.2007.06.016,1
867,je500283s,1
868,je700710d,1
869,j.jct.2012.07.019,1
870,j.fluid.2007.12.003,1
871,j.fluid.2009.04.017,1
872,j.fluid.2008.03.002,1
873,je200327s,1
874,j.jct.2006.07.013,1
875,j.fluid.2014.07.023,1
876,je2002495,1
877,j.jct.2015.03.012,1
878,je300886k,1
879,je8007217,1
880,cs.jced.5b00301,1
881,j.jct.2015.01.016,1
882,j.tca.2014.06.031,1
883,je800535c,1
884,j.jct.2015.08.011,1
885,j.jct.2013.05.021,1
886,je1011828,1
887,j.jct.2014.02.021,1
888,j.fluid.2006.01.017,1
889,je500672d,1
890,je900669t,1
891,je900725w,1
892,j.fluid.2014.07.032,1
893,je100614r,1
894,j.fluid.2012.09.038,1
895,j.fluid.2014.06.019,1
896,je9006184,1
897,j.jct.2005.08.001,1
