;Filename;Count
191;j.tca.2010.04.025;4
192;j.jct.2013.05.037;4
193;je201009c;4
194;je3011979;4
195;je100848r;4
196;j.fluid.2011.06.011;4
197;je0601255;4
198;je500594z;4
199;je300557g;4
200;j.jct.2009.08.016;4
201;j.fluid.2006.02.023;4
202;je100315g;4
203;j.tca.2013.12.016;4
204;j.jct.2006.03.010;4
205;je2012633;4
206;je9005129;4
207;je200030k;4
208;j.jct.2013.08.010;4
209;je800664z;3
210;je060017i;3
211;je060311a;3
212;je7005727;3
213;j.jct.2014.02.005;3
214;j.jct.2015.07.022;3
215;j.jct.2014.01.030;3
216;je050294+;3
217;je800159w;3
218;je300384g;3
219;je9006597;3
220;s10765-010-0860-3;3
221;j.fluid.2014.08.002;3
222;j.jct.2010.09.008;3
223;j.jct.2015.02.004;3
224;je060228n;3
225;j.jct.2012.08.023;3
226;je2011314;3
227;s10765-010-0862-1;3
228;je0601098;3
229;j.jct.2013.08.013;3
230;j.fluid.2015.06.003;3
231;je700281z;3
232;j.jct.2015.08.027;3
233;j.jct.2006.10.017;3
234;je900969u;3
235;j.jct.2007.05.016;3
236;je800981d;3
237;j.jct.2013.09.006;3
238;j.jct.2010.07.014;3
239;je0502344;3
240;cs.jced.5b00451;3
241;je060490w;3
242;j.jct.2012.12.007;3
243;je1008262;3
244;je7007654;3
245;je201334p;3
246;j.fluid.2015.07.016;3
247;j.jct.2007.05.004;3
248;j.jct.2012.02.007;3
249;je400134d;3
250;je060113j;3
251;j.jct.2012.12.010;3
252;je0500633;3
253;j.jct.2015.03.023;3
254;j.jct.2012.11.005;3
255;j.tca.2013.09.006;3
256;cs.jced.5b00527;3
257;j.jct.2013.08.021;3
258;j.jct.2013.11.028;2
259;j.jct.2013.08.023;2
260;j.jct.2014.09.001;2
261;j.jct.2013.11.026;2
262;j.fluid.2013.01.027;2
263;je060025z;2
264;je200457q;2
265;je700094y;2
266;s10765-009-0667-2;2
267;je060003c;2
268;j.jct.2011.04.006;2
269;je100671v;2
270;je050519g;2
271;j.fluid.2015.09.052;2
272;j.jct.2015.06.004;2
273;je300683r;2
274;j.jct.2008.01.002;2
275;je7003512;2
276;j.jct.2006.09.006;2
277;j.jct.2013.08.020;2
278;j.fluid.2015.11.009;2
279;j.fluid.2013.03.029;2
280;j.fluid.2013.06.007;2
281;j.fluid.2007.06.005;2
282;je100095p;2
283;je900059e;2
284;j.jct.2014.05.005;2
285;j.fluid.2012.12.022;2
286;j.jct.2013.09.046;2
287;cs.jced.5b00724;2
288;j.fluid.2008.06.003;2
289;j.fluid.2015.08.012;2
290;j.fluid.2013.06.006;2
291;je500380;2
292;j.jct.2012.08.029;2
293;j.jct.2012.02.027;2
294;j.jct.2012.01.023;2
295;j.jct.2012.12.017;2
296;j.fluid.2014.06.023;2
297;j.fluid.2013.06.018;2
298;je0600653;2
299;je300347z;2
300;j.tca.2009.03.014;2
301;je100652b;2
302;je900274n;2
303;j.fluid.2013.11.008;2
304;j.jct.2010.05.016;2
305;j.jct.2015.09.010;2
306;j.jct.2012.02.037;2
307;je060086;2
308;je2000099;2
309;j.fluid.2012.06.031;2
310;j.fluid.2009.07.010;2
311;je300696c;2
312;je400683g;1
313;j.jct.2014.04.025;1
314;j.jct.2008.07.014;1
315;j.tca.2010.07.017;1
316;je300146k;1
317;je201152j;1
318;cs.jced.5b00122;1
319;je700099w;1
320;j.fluid.2013.08.005;1
321;j.jct.2007.06.009;1
322;j.fluid.2008.04.014;1
323;j.jct.2014.02.012;1
324;j.fluid.2007.01.021;1
325;j.jct.2010.08.019;1
326;je201130h;1
327;j.fluid.2013.05.016;1
328;j.fluid.2009.09.019;1
329;j.fluid.2015.03.049;1
330;j.tca.2014.06.031;1
331;j.fluid.2014.12.003;1
332;j.jct.2015.02.013;1
333;j.fluid.2013.06.013;1
334;j.fluid.2014.06.015;1
335;j.fluid.2012.11.004;1
336;je0500330;1
337;j.jct.2007.09.009;1
338;je800535c;1
339;je200226z;1
340;j.fluid.2007.08.008;1
341;j.fluid.2013.11.036;1
342;cs.jced.5b00301;1
343;je401095k;1
344;j.fluid.2012.09.038;1
345;j.jct.2008.01.023;1
346;j.jct.2013.09.005;1
347;je900998f;1
348;j.fluid.2007.10.010;1
349;j.jct.2015.09.012;1
350;je300886k;1
351;j.fluid.2008.06.012;1
352;j.fluid.2015.07.023;1
353;je060139a;1
354;je200334e;1
355;j.fluid.2013.06.021;1
356;j.fluid.2012.06.020;1
357;j.fluid.2006.04.010;1
358;j.fluid.2014.07.032;1
359;je700710d;1
360;j.jct.2012.10.028;1
361;j.fluid.2014.07.023;1
362;je101250d;1
363;je8002964;1
364;j.fluid.2007.12.003;1
365;cs.jced.5b00064;1
366;j.fluid.2014.03.002;1
367;j.jct.2005.08.001;1
368;j.jct.2012.07.006;1
369;j.fluid.2014.01.046;1
370;j.fluid.2015.05.002;1
371;je300670n;1
372;j.jct.2014.12.006;1
373;j.jct.2005.05.004;1
374;j.jct.2013.12.029;1
375;j.fluid.2012.10.004;1
376;je700618y;1
377;j.fluid.2014.03.008;1
378;s10765-013-1483-2;1
379;j.jct.2013.10.025;1
380;je9004646;1
381;je4004993;1
382;j.jct.2004.09.022;1
383;s10765-008-0542-6;1
384;j.jct.2009.06.001;1
385;j.tca.2014.10.018;1
386;j.fluid.2008.06.019;1
387;j.jct.2010.11.013;1
388;j.fluid.2006.01.017;1
389;je0600799;1
390;j.jct.2012.08.030;1
391;j.fluid.2013.02.005;1
392;j.jct.2006.05.005;1
393;j.jct.2010.12.027;1
394;je900470r;1
395;j.jct.2015.06.029;1
396;j.fluid.2008.11.014;1
397;j.fluid.2013.10.022;1
398;j.fluid.2014.12.029;1
399;je700741;1
400;j.jct.2013.09.032;1
401;j.tca.2010.03.012;1
402;je9010882;1
403;j.fluid.2013.01.022;1
404;j.jct.2013.03.023;1
405;j.jct.2012.04.011;1
406;je900042q;1
407;j.fluid.2013.10.060;1
408;j.fluid.2007.03.021;1
409;je600578u;1
410;j.fluid.2015.03.027;1
411;j.fluid.2015.03.023;1
412;j.jct.2013.01.015;1
413;j.jct.2012.06.028;1
414;j.fluid.2012.05.007;1
415;je2002495;1
416;j.fluid.2013.09.029;1
417;je700700f;1
418;j.fluid.2006.06.017;1
419;j.jct.2009.11.020;1
420;je0601208;1
421;j.fluid.2015.07.032;1
422;j.jct.2012.04.015;1
423;j.fluid.2014.06.019;1
424;je700119;1
425;je300994y;1
426;je400214b;1
427;j.tca.2012.06.014;1
428;je101035p;1
429;j.fluid.2012.06.013;1
430;je400487e;1
431;je100704j;1
432;j.fluid.2013.07.054;1
433;j.jct.2012.04.017;1
434;je900332;1
435;j.jct.2013.05.021;1
436;j.fluid.2008.06.004;1
437;j.jct.2014.09.009;1
438;j.jct.2013.09.015;1
439;j.fluid.2008.07.001;1
440;j.jct.2015.03.012;1
441;j.fluid.2013.10.034;1
442;j.jct.2012.07.019;1
443;je201140q;1
444;j.fluid.2013.01.024;1
445;j.jct.2015.10.018;1
446;j.jct.2012.01.003;1
447;je300810p;1
448;j.fluid.2007.01.038;1
449;j.fluid.2011.01.007;1
450;j.fluid.2013.07.015;1
451;je500332k;1
452;je1012857;1
453;j.fluid.2013.02.003;1
454;j.tca.2011.06.003;1
455;je100341q;1
456;je800298n;1
457;j.fluid.2011.01.012;1
458;je800503d;1
459;j.tca.2008.11.009;1
460;j.jct.2014.03.008;1
461;je300076y;1
462;je100940w;1
463;j.jct.2011.08.028;1
464;je201010s;1
465;j.jct.2008.01.025;1
466;j.jct.2015.10.011;1
467;j.fluid.2008.06.006;1
468;j.fluid.2009.04.017;1
469;je800899w;1
470;je1001544;1
471;je7007395;1
472;j.tca.2009.02.022;1
