;Filename;Count
334;j.fluid.2006.02.023;18
335;j.fluid.2008.09.004;18
336;je901043q;18
337;je900938b;18
338;je201102;18
339;je0500431;18
340;je400134d;18
341;je101358p;18
342;je700029q;18
343;j.jct.2007.01.009;18
344;je700281z;18
345;j.jct.2013.08.021;18
346;s10765-011-1149-;18
347;je500498;17
348;j.fluid.2014.05.033;17
349;je400423u;16
350;je300899n;16
351;je100967k;16
352;je8008254;16
353;je049572f;16
354;j.fluid.2007.01.001;16
355;j.jct.2013.09.017;16
356;je050367p;16
357;j.jct.2008.01.022;16
358;j.jct.2007.09.007;16
359;j.jct.2006.03.010;16
360;je060248p;16
361;j.jct.2004.07.015;16
362;je201116t;16
363;s10765-008-0542-6;16
364;j.jct.2012.02.036;16
365;je700344f;16
366;j.tca.2009.07.002;16
367;j.jct.2015.03.021;16
368;je700266n;16
369;je400659p;16
370;j.tca.2012.01.013;16
371;j.tca.2009.06.015;16
372;je049912;16
373;je700193w;16
374;j.jct.2011.01.005;16
375;s10765-007-0259-y;16
376;j.jct.2009.08.016;16
377;j.tca.2013.12.016;16
378;je1000796;16
379;j.jct.2012.02.023;16
380;s10765-012-1373-z;15
381;je0498053;15
382;j.jct.2004.11.016;15
383;je049895b;15
384;j.jct.2004.09.014;15
385;j.jct.2006.06.005;15
386;je700672f;15
387;je500314;15
388;j.jct.2005.10.010;15
389;j.jct.2013.09.039;15
390;je3011634;15
391;je0341918;15
392;je900194v;15
393;je050159;15
394;je300775u;15
395;je800571y;15
396;je300134c;14
397;je700300y;14
398;je049591p;14
399;j.jct.2010.07.014;14
400;j.tca.2013.08.002;14
401;j.fluid.2013.08.029;14
402;j.jct.2012.08.024;14
403;je050200w;14
404;j.jct.2005.01.002;14
405;j.fluid.2012.08.002;14
406;j.jct.2014.03.021;14
407;je100765j;14
408;je5010643;14
409;j.jct.2015.02.011;14
410;j.tca.2011.01.019;13
411;j.fluid.2010.08.014;13
412;j.fluid.2005.07.013;13
413;je060475r;13
414;je0496140;13
415;je0501235;13
416;je0601513;13
417;je030107c;13
418;je9010882;13
419;je049777o;13
420;j.jct.2010.05.016;12
421;je900733j;12
422;je0601098;12
423;j.tca.2011.02.004;12
424;je060311a;12
425;j.jct.2011.07.021;12
426;j.fluid.2015.05.031;12
427;j.jct.2012.05.023;12
428;j.fluid.2006.11.005;12
429;je201009c;12
430;j.jct.2008.10.002;12
431;je030226s;12
432;je049960h;12
433;je060210c;12
434;je900954y;12
435;j.jct.2013.10.018;12
436;je060017i;12
437;je800981d;12
438;j.fluid.2012.08.030;12
439;j.jct.2015.05.006;12
440;je050006+;12
441;je400781b;12
442;j.fluid.2008.02.005;12
443;j.jct.2005.10.022;12
444;j.jct.2010.12.016;12
445;je060490w;12
446;je049556i;12
447;je030151s;12
448;j.jct.2012.12.007;12
449;je100658y;12
450;je700740e;12
451;s10765-013-1526-8;12
452;j.jct.2011.09.001;12
453;j.jct.2014.06.030;12
454;s10765-008-0390-4;12
455;j.fluid.2006.10.024;12
456;j.tca.2014.03.038;12
457;je0501585;12
458;j.tca.2011.07.005;12
459;je0502546;12
460;j.tca.2013.09.017;12
461;j.jct.2007.11.002;12
462;j.jct.2013.04.015;12
463;s10765-008-0399-8;12
464;s10765-009-0667-2;12
465;j.jct.2005.10.009;12
466;j.jct.2004.12.002;12
467;je0498457;12
468;j.fluid.2011.01.018;12
469;je0504459;12
470;je050110r;12
471;je060485s;12
472;je901071;12
473;je400576e;12
474;je0302304;12
475;j.jct.2012.05.005;12
476;j.fluid.2013.11.025;12
477;cs.jced.5b00317;12
478;je7002836;12
479;je100848r;12
480;je200504u;12
481;j.jct.2013.09.008;12
482;j.fluid.2015.03.040;11
483;j.tca.2014.11.028;11
484;je9002948;11
485;je100788g;11
486;j.jct.2005.04.019;11
487;je700430g;11
488;je900597n;11
489;je800164w;11
490;je200327s;11
491;je5008444;11
492;je300631s;11
493;j.jct.2014.04.022;11
494;s10765-009-0562-;11
495;je900864n;11
496;je100671v;11
497;je800940j;10
498;je401101u;10
499;je050333h;10
500;j.jct.2013.11.021;10
501;j.fluid.2013.06.021;10
502;j.jct.2012.11.015;10
503;je050156k;10
504;j.jct.2008.12.022;10
505;s10765-011-0997-8;10
506;je700202h;10
507;cs.jced.5b00343;10
508;j.jct.2013.09.041;10
509;j.fluid.2007.07.066;10
510;je100526j;10
511;j.jct.2015.06.036;10
512;je0497810;10
513;j.tca.2014.05.028;10
514;je8004613;10
515;j.jct.2008.12.003;10
516;s10765-013-1469-0;10
517;je8003707;10
518;j.tca.2014.06.028;10
519;j.jct.2011.12.008;10
520;je050316s;10
521;j.jct.2009.01.010;10
522;j.tca.2010.05.016;10
523;j.jct.2013.11.015;10
524;j.tca.2010.03.012;10
525;j.jct.2014.06.031;10
526;je100610v;10
527;j.jct.2009.06.016;10
528;j.jct.2012.03.025;10
529;j.fluid.2010.03.001;10
530;je4000394;10
531;j.jct.2011.09.008;10
532;j.jct.2009.04.001;10
533;je9003959;10
534;je100484n;10
535;je050165t;10
536;j.fluid.2012.11.039;10
537;j.tca.2014.05.014;10
538;j.tca.2013.12.015;10
539;j.jct.2013.12.025;10
540;j.fluid.2006.10.013;10
541;je050031f;9
542;je0500633;9
543;j.tca.2013.03.010;9
544;j.jct.2006.01.016;9
545;j.jct.2007.06.002;9
546;je8008182;9
547;je400679k;9
548;j.jct.2014.12.022;9
549;j.jct.2005.09.004;9
550;j.fluid.2006.03.018;9
551;je700626v;9
552;j.jct.2012.05.032;9
553;je034002;9
554;j.fluid.2015.06.043;9
555;j.jct.2014.10.005;9
556;je900531b;9
557;j.jct.2006.10.007;9
558;je700140j;9
559;j.tca.2015.08.023;9
560;j.fluid.2013.08.005;9
561;j.jct.2013.03.023;9
562;je800664z;9
563;j.jct.2014.05.019;9
564;je7000182;9
565;j.jct.2013.12.028;9
566;je050484k;9
567;je050116g;9
568;j.jct.2007.07.001;9
569;je800883b;9
570;je901067c;9
571;je801006q;9
572;je0501639;9
573;je030102f;9
574;j.jct.2006.03.006;8
575;je800325d;8
576;j.jct.2009.06.006;8
577;j.fluid.2011.03.030;8
578;je034053i;8
579;je401120a;8
580;j.jct.2012.05.033;8
581;j.tca.2009.03.014;8
582;je900274n;8
583;je900503p;8
584;je0342062;8
585;je300557g;8
586;j.jct.2012.08.030;8
587;je100823t;8
588;j.jct.2010.11.007;8
589;j.jct.2013.08.010;8
590;j.tca.2014.06.026;8
591;je2000606;8
592;j.fluid.2013.01.027;8
593;j.jct.2013.04.017;8
594;je100857s;8
595;je200030k;8
596;j.jct.2006.01.012;8
597;j.tca.2013.06.031;8
598;je0504212;8
599;je800497u;8
600;j.jct.2008.03.017;8
601;je0400052;8
602;j.jct.2006.11.001;8
603;j.jct.2013.06.009;8
604;je500594z;8
605;je060389r;8
606;j.jct.2006.07.025;8
607;je800348s;8
608;j.jct.2011.08.028;8
609;je049793;8
610;je400486p;8
611;j.jct.2007.06.014;8
612;je049943s;8
613;j.tca.2013.05.015;8
614;je050389b;8
615;j.fluid.2010.01.002;8
616;je049610v;8
617;je9004933;8
618;j.jct.2005.01.007;8
619;j.jct.2008.01.008;8
620;je049899g;8
621;j.jct.2005.03.027;8
622;je900715y;8
623;je901072c;8
624;j.jct.2010.10.018;8
625;j.tca.2011.08.013;8
626;je030167i;8
627;j.fluid.2015.09.052;8
628;je800831d;8
629;j.jct.2005.06.015;8
630;je049609w;8
631;j.jct.2013.05.037;8
632;j.jct.2008.06.008;8
633;je700294p;8
634;je900237e;8
635;je050169y;8
636;j.jct.2005.09.001;8
637;je900442b;8
638;j.jct.2012.04.020;8
639;s10765-010-0719-7;8
640;je9005129;8
641;je020196d;8
642;je900535d;8
643;je2007204;8
644;je100341q;8
645;j.jct.2004.11.020;8
646;cs.jced.5b00181;8
647;je800446c;7
648;j.tca.2010.04.025;7
649;je034203p;7
650;je100095p;7
651;je100888h;7
652;je1008262;7
653;j.fluid.2015.05.016;7
654;je050085p;7
655;j.jct.2004.08.003;7
656;j.jct.2012.02.037;7
657;j.jct.2008.07.010;7
658;j.jct.2012.02.039;7
659;je900277;7
660;je100594u;7
661;s10765-011-0989-8;7
662;j.jct.2012.04.026;7
663;je060086;7
664;je800047t;7
665;j.jct.2013.05.041;7
666;j.jct.2005.10.011;7
667;j.jct.2005.08.011;7
668;je800248w;7
669;je8002699;7
670;je060441j;7
671;je060491o;7
672;je200922s;7
673;s10765-010-0737-5;7
674;je8006698;7
675;j.jct.2013.12.008;6
676;je800520w;6
677;je300347z;6
678;j.tca.2011.06.020;6
679;je1012857;6
680;j.jct.2013.08.016;6
681;j.tca.2012.10.024;6
682;je025579q;6
683;je0498208;6
684;je401098b;6
685;j.tca.2014.03.013;6
686;j.fluid.2014.01.019;6
687;je600515j;6
688;j.jct.2013.04.021;6
689;je030132i;6
690;j.fluid.2005.03.026;6
691;je900523k;6
692;j.jct.2015.03.023;6
693;je030131q;6
694;j.jct.2007.04.006;6
695;j.jct.2012.02.022;6
696;j.tca.2012.02.017;6
697;j.jct.2015.03.020;6
698;j.tca.2012.06.011;6
699;je030133a;6
700;j.jct.2013.04.001;6
701;je034017j;6
702;j.tca.2011.02.002;6
703;je100069q;6
704;j.tca.2013.03.017;6
705;je030207i;6
706;je0341413;6
707;j.tca.2011.06.003;6
708;j.jct.2004.09.009;6
709;je7007582;6
710;je034076;6
711;je900807v;6
712;je050162g;6
713;cs.jced.5b00122;6
714;j.jct.2007.08.005;6
715;j.tca.2008.06.004;6
716;je800100;6
717;j.tca.2012.05.025;6
718;je7005743;6
719;je060228n;6
720;je900969u;6
721;je201334p;6
722;je700026d;6
723;je2011314;6
724;j.fluid.2012.07.032;6
725;je060497d;6
726;j.tca.2009.10.001;6
727;je101031j;6
728;j.jct.2005.05.007;6
729;je100390b;6
730;je050294+;6
731;je050463q;6
732;je0602519;6
733;j.jct.2005.08.002;6
734;j.fluid.2005.06.011;6
735;j.fluid.2015.04.021;6
736;j.jct.2006.10.004;6
737;je800077r;6
738;je900212d;6
739;j.fluid.2014.12.003;6
740;je030196t;6
741;je060113j;6
742;j.jct.2006.10.017;6
743;j.jct.2012.12.010;6
744;je7005055;6
745;j.jct.2013.01.008;6
746;j.jct.2015.09.020;6
747;j.jct.2007.05.004;6
748;j.fluid.2013.06.007;6
749;je800157v;6
750;je800046k;6
751;je5008795;6
752;je8006138;6
753;je7003066;6
754;je7007654;6
755;j.jct.2014.09.011;6
756;j.jct.2015.06.004;6
757;je1007923;6
758;je800942u;6
759;j.fluid.2013.10.057;6
760;j.fluid.2014.10.013;6
761;j.fluid.2006.04.016;6
762;je050010;6
763;j.fluid.2008.01.020;6
764;j.jct.2009.02.002;6
765;j.jct.2013.09.005;6
766;j.fluid.2008.04.010;6
767;je060025z;6
768;s10765-011-1087-7;6
769;j.jct.2014.08.005;6
770;j.jct.2007.01.008;6
771;je100821g;6
772;s10765-010-0860-3;6
773;j.jct.2013.10.025;6
774;je049661s;6
775;s10765-010-0862-1;6
776;j.jct.2009.12.008;6
777;j.jct.2014.02.005;6
778;j.tca.2013.09.006;6
779;je030218b;6
780;je9005344;6
781;j.jct.2005.04.006;6
782;j.jct.2012.08.026;6
783;je049655w;6
784;j.jct.2012.08.023;6
785;je034279;5
786;j.tca.2011.10.030;5
787;j.fluid.2005.09.012;5
788;j.jct.2015.10.001;5
789;j.jct.2015.09.010;5
790;je1009976;5
791;je0603325;5
792;cs.jced.5b00326;5
793;je100190e;5
794;je7002447;5
795;je040006u;5
796;j.jct.2005.02.011;5
797;j.fluid.2014.04.019;5
798;je900785z;5
799;j.jct.2005.02.006;5
800;je050519g;5
801;je049807n;5
802;j.jct.2008.01.007;5
803;je300974g;5
804;j.jct.2008.01.002;5
805;j.jct.2013.05.003;5
806;je020149;5
807;j.fluid.2015.07.016;5
808;je900478c;5
809;j.jct.2012.02.033;5
810;j.jct.2011.10.009;5
811;j.jct.2007.09.011;5
812;j.jct.2015.08.036;5
813;je0301489;5
814;je200334e;5
815;je0496903;5
816;j.jct.2003.09.004;5
817;j.jct.2012.11.005;5
818;je800684;5
819;j.jct.2012.07.006;5
820;je049712;5
821;j.tca.2009.12.008;5
822;je0340809;5
823;je034142v;5
824;je900059e;5
825;j.fluid.2013.05.016;5
826;j.jct.2015.02.004;5
827;j.tca.2012.03.001;5
828;j.jct.2010.11.013;5
829;j.jct.2014.03.003;5
830;je201053v;5
831;je301220s;5
832;je300696c;5
833;je300826t;5
834;s10765-009-0622-2;5
835;j.jct.2013.07.011;5
836;j.jct.2015.10.026;5
837;j.jct.2013.05.012;5
838;j.jct.2014.09.001;5
839;j.jct.2005.07.008;5
840;j.fluid.2014.01.044;5
841;je0495583;5
842;je1001544;5
843;j.jct.2014.01.022;5
844;je101173w;5
845;j.fluid.2013.01.025;5
846;je2009736;5
847;j.fluid.2013.06.006;5
848;j.jct.2013.02.010;5
849;j.jct.2010.08.006;5
850;je200150r;5
851;je100159;5
852;je034182z;5
853;je0256028;5
854;je500389t;5
855;je5009119;5
856;j.jct.2013.10.013;5
857;j.fluid.2014.08.002;5
858;j.jct.2012.01.003;5
859;j.fluid.2012.06.031;4
860;j.fluid.2013.03.029;4
861;j.jct.2006.12.017;4
862;j.fluid.2015.04.019;4
863;j.fluid.2014.12.027;4
864;j.jct.2012.01.022;4
865;j.jct.2008.10.017;4
866;je050428j;4
867;je100508y;4
868;je020181f;4
869;j.jct.2008.09.021;4
870;je0497395;4
871;j.jct.2007.05.010;4
872;j.fluid.2007.01.022;4
873;je030130y;4
874;j.tca.2012.10.017;4
875;cs.jced.5b00256;4
876;j.tca.2005.08.012;4
877;je050420+;4
878;je050029o;4
879;je049576k;4
880;s10765-009-0665-4;4
881;je300737t;4
882;je030163d;4
883;je200457q;4
884;j.fluid.2013.11.008;4
885;je9005823;4
886;je400487e;4
887;je300733a;4
888;j.jct.2013.11.002;4
889;je300146k;4
890;j.jct.2011.10.028;4
891;j.fluid.2012.09.019;4
892;j.fluid.2007.07.063;4
893;je049701s;4
894;je2012633;4
895;je060137q;4
896;je050523s;4
897;j.jct.2012.04.011;4
898;je0601255;4
899;j.fluid.2005.09.010;4
900;je050183a;4
901;je200350a;4
902;je300683r;4
903;je300670n;4
904;s10765-010-0874-;4
905;je8001688;4
906;j.tca.2006.08.006;4
907;j.tca.2014.03.027;4
908;j.jct.2015.03.004;4
909;j.fluid.2015.01.002;4
910;j.tca.2013.02.010;4
911;j.jct.2015.08.021;4
912;je034204h;4
913;j.tca.2009.02.022;4
914;j.fluid.2006.04.010;4
915;je030147g;4
916;j.fluid.2014.06.015;4
917;j.fluid.2012.12.022;4
918;j.fluid.2015.08.005;4
919;je049778g;4
920;je201130h;4
921;j.tca.2013.04.011;4
922;j.fluid.2006.06.017;4
923;j.fluid.2007.05.013;4
924;je3002283;4
925;je700338t;4
926;j.fluid.2007.06.008;4
927;je7007395;4
928;je030161t;4
929;j.jct.2011.04.006;4
930;j.fluid.2012.11.040;4
931;j.jct.2013.06.020;4
932;cs.jced.5b00527;4
933;j.fluid.2009.09.019;4
934;je050520f;4
935;je049681u;4
936;je300358u;4
937;je200974r;4
938;je900481e;4
939;j.fluid.2013.10.033;4
940;je900730w;4
941;j.jct.2006.07.015;4
942;j.jct.2005.07.017;4
943;j.tca.2008.11.009;4
944;j.jct.2013.11.028;4
945;je700577t;4
946;je9006037;4
947;je100177u;4
948;je200757a;4
949;je8002964;4
950;je100315g;4
951;j.tca.2005.08.034;4
952;je0500330;4
953;j.jct.2013.05.014;4
954;je0302147;4
955;j.jct.2013.08.023;4
956;je200468r;4
957;je700316s;4
958;je049540s;4
959;j.jct.2013.05.019;4
960;je0302295;4
961;j.jct.2009.06.001;4
962;j.jct.2005.07.018;4
963;s10765-006-0047-0;4
964;j.fluid.2013.01.015;4
965;j.tca.2007.04.012;4
966;je050223a;4
967;je0501991;4
968;s10765-008-0395-z;4
969;j.jct.2010.12.014;4
970;j.jct.2010.12.012;4
971;j.fluid.2015.06.003;4
972;j.fluid.2015.05.002;4
973;j.fluid.2008.01.007;4
974;j.jct.2003.09.001;4
975;j.fluid.2006.12.012;4
976;j.jct.2014.10.015;4
977;je401020e;4
978;je040012q;4
979;je034007i;4
980;je060355j;4
981;je400491p;4
982;j.jct.2012.08.010;4
983;j.fluid.2007.02.026;4
984;je060238o;4
985;j.fluid.2007.08.008;4
986;je100170v;4
987;j.tca.2014.05.004;4
988;je030238d;4
989;j.fluid.2015.07.032;4
990;j.jct.2005.05.004;4
991;j.jct.2008.05.002;4
992;je060192z;4
993;je800101v;4
994;je050402s;4
995;je0600799;4
996;je0201828;4
997;j.tca.2009.12.001;4
998;je300678r;3
999;j.jct.2014.03.008;3
1000;j.jct.2013.09.006;3
1001;j.fluid.2014.02.006;3
1002;je060237w;3
1003;je030215z;3
1004;je100757w;3
1005;je0341763;3
1006;j.tca.2012.04.001;3
1007;j.jct.2010.08.019;3
1008;je700648c;3
1009;j.jct.2013.11.020;3
1010;je700460w;3
1011;j.jct.2005.03.008;3
1012;j.fluid.2009.07.009;3
1013;je049903o;3
1014;j.jct.2008.10.009;3
1015;j.tca.2012.06.014;3
1016;j.fluid.2007.09.009;3
1017;j.fluid.2006.09.014;3
1018;j.jct.2013.08.020;3
1019;j.jct.2015.06.025;3
1020;je020191g;3
1021;je4004993;3
1022;j.jct.2013.09.018;3
1023;je4007184;3
1024;je7007445;3
1025;je700741;3
1026;j.jct.2013.07.003;3
1027;j.jct.2015.08.027;3
1028;j.fluid.2013.10.034;3
1029;je5009944;3
1030;j.jct.2013.09.046;3
1031;je020148t;3
1032;je200279q;3
1033;cs.jced.5b00451;3
1034;je201010s;3
1035;j.fluid.2015.07.023;3
1036;je0600303;3
1037;je9004189;3
1038;je0500025;3
1039;j.fluid.2005.09.025;3
1040;je100290a;3
1041;je1011604;3
1042;j.jct.2012.04.015;3
1043;je9004646;3
1044;j.fluid.2007.03.030;3
1045;j.jct.2005.10.008;3
1046;j.jct.2010.11.009;3
1047;je901026b;3
1048;j.fluid.2015.06.041;3
1049;j.jct.2014.05.005;3
1050;j.fluid.2007.08.020;3
1051;s10765-010-0717-9;3
1052;j.fluid.2008.06.004;3
1053;je700404u;3
1054;j.jct.2013.07.010;3
1055;j.fluid.2008.06.019;3
1056;je900906j;3
1057;je800159w;3
1058;j.jct.2015.10.018;3
1059;j.fluid.2013.10.022;3
1060;j.jct.2006.07.014;3
1061;j.fluid.2008.06.003;3
1062;j.jct.2006.07.017;3
1063;je0600810;3
1064;j.jct.2015.11.016;3
1065;j.fluid.2006.08.018;3
1066;j.jct.2004.12.005;3
1067;j.jct.2004.12.001;3
1068;je060288t;3
1069;je020178w;3
1070;j.fluid.2014.07.041;3
1071;je0502142;3
1072;j.fluid.2015.06.016;3
1073;j.fluid.2007.01.021;3
1074;je3004194;3
1075;s10765-015-1922-3;3
1076;j.jct.2012.10.028;3
1077;je501074b;3
1078;je500380;3
1079;je0500577;3
1080;je900830s;3
1081;je0342318;3
1082;je900327;3
1083;j.jct.2012.08.029;3
1084;je200646r;3
1085;j.jct.2008.07.014;3
1086;je0505164;3
1087;je100595s;3
1088;je700099w;3
1089;je060420p;3
1090;je300339q;3
1091;je700700f;3
