,Filename,Count
335,j.jct.2013.08.021,18
336,je700281z,18
337,j.fluid.2007.12.007,18
338,je400134d,18
339,je700029q,18
340,j.fluid.2005.05.012,18
341,j.jct.2007.01.009,18
342,je8009336,18
343,cs.jced.5b00537,18
344,j.jct.2007.09.004,18
345,je200600p,18
346,je201102,18
347,je101358p,18
348,je300384g,18
349,je900938b,18
350,s10765-011-1149-,18
351,je500498,17
352,j.fluid.2014.05.033,17
353,j.tca.2009.07.002,16
354,je049912,16
355,je400659p,16
356,je700193w,16
357,j.tca.2009.06.015,16
358,j.jct.2011.01.005,16
359,j.jct.2004.07.015,16
360,je050367p,16
361,je300899n,16
362,j.jct.2007.09.007,16
363,je700266n,16
364,j.jct.2009.08.016,16
365,j.jct.2008.01.022,16
366,j.tca.2012.01.013,16
367,j.tca.2013.12.016,16
368,je700344f,16
369,j.fluid.2007.01.001,16
370,s10765-007-0259-y,16
371,je060248p,16
372,j.jct.2012.02.023,16
373,je1000796,16
374,je8008254,16
375,j.jct.2006.03.010,16
376,j.jct.2013.09.017,16
377,je400423u,16
378,je049572f,16
379,j.jct.2012.02.036,16
380,s10765-008-0542-6,16
381,j.jct.2015.03.021,16
382,je201116t,16
383,je100967k,16
384,je049895b,15
385,s10765-012-1373-z,15
386,je900194v,15
387,je0498053,15
388,je3011634,15
389,je500314,15
390,je300775u,15
391,j.jct.2013.09.039,15
392,je800571y,15
393,je700672f,15
394,j.jct.2004.11.016,15
395,j.jct.2004.09.014,15
396,j.jct.2005.10.010,15
397,je0341918,15
398,j.jct.2006.06.005,15
399,je050159,15
400,je5010643,14
401,je050200w,14
402,j.fluid.2012.08.002,14
403,je100765j,14
404,je049591p,14
405,j.jct.2010.07.014,14
406,je700300y,14
407,j.jct.2014.03.021,14
408,j.fluid.2013.08.029,14
409,je300134c,14
410,j.jct.2012.08.024,14
411,j.jct.2015.02.011,14
412,j.tca.2013.08.002,14
413,j.jct.2005.01.002,14
414,j.fluid.2010.08.014,13
415,je049777o,13
416,je030107c,13
417,je060475r,13
418,je0496140,13
419,je0501235,13
420,je0601513,13
421,je9010882,13
422,j.tca.2011.01.019,13
423,j.fluid.2005.07.013,13
424,je0302304,12
425,s10765-013-1526-8,12
426,je060311a,12
427,je100658y,12
428,j.fluid.2012.08.030,12
429,je400781b,12
430,j.jct.2013.09.008,12
431,j.fluid.2015.05.031,12
432,j.jct.2004.12.002,12
433,j.jct.2011.09.001,12
434,je900733j,12
435,j.jct.2012.05.005,12
436,je700740e,12
437,je050006+,12
438,j.jct.2007.11.002,12
439,je0502546,12
440,s10765-009-0667-2,12
441,je200504u,12
442,j.fluid.2008.02.005,12
443,je060017i,12
444,je060210c,12
445,je030226s,12
446,j.fluid.2006.11.005,12
447,je0504459,12
448,j.jct.2012.12.007,12
449,je400576e,12
450,j.fluid.2011.01.018,12
451,je0498457,12
452,je800334,12
453,je800981d,12
454,j.tca.2014.03.038,12
455,je060485s,12
456,j.tca.2011.07.005,12
457,je100848r,12
458,j.jct.2010.05.016,12
459,je201009c,12
460,j.jct.2013.04.015,12
461,j.jct.2012.05.023,12
462,j.fluid.2013.11.025,12
463,je900954y,12
464,s10765-008-0390-4,12
465,j.fluid.2006.10.024,12
466,je049960h,12
467,j.tca.2011.02.004,12
468,je901071,12
469,j.tca.2013.09.017,12
470,j.jct.2011.07.021,12
471,j.jct.2013.10.018,12
472,je0501585,12
473,j.jct.2005.10.009,12
474,j.jct.2005.10.022,12
475,je060490w,12
476,je050110r,12
477,je0601098,12
478,cs.jced.5b00317,12
479,j.jct.2015.05.006,12
480,j.jct.2014.06.030,12
481,je7002836,12
482,s10765-008-0399-8,12
483,je030151s,12
484,je049556i,12
485,j.jct.2010.12.016,12
486,j.jct.2008.10.002,12
487,je300631s,11
488,j.jct.2014.04.022,11
489,je100671v,11
490,j.jct.2005.04.019,11
491,je900864n,11
492,je200327s,11
493,je9002948,11
494,j.tca.2014.11.028,11
495,je100788g,11
496,je700430g,11
497,je800164w,11
498,j.fluid.2015.03.040,11
499,s10765-009-0562-,11
500,je900597n,11
501,je5008444,11
502,je050333h,10
503,j.jct.2008.12.003,10
504,j.jct.2010.01.016,10
505,j.jct.2011.12.008,10
506,j.tca.2014.06.028,10
507,j.jct.2011.09.008,10
508,je8003707,10
509,s10765-013-1469-0,10
510,j.tca.2014.05.028,10
511,je700202h,10
512,je050156k,10
513,je100526j,10
514,j.jct.2009.04.001,10
515,j.tca.2010.03.012,10
516,je100484n,10
517,je050165t,10
518,j.tca.2014.05.014,10
519,j.fluid.2007.07.066,10
520,j.jct.2009.06.016,10
521,j.jct.2013.09.041,10
522,j.fluid.2010.03.001,10
523,je800940j,10
524,je401101u,10
525,j.fluid.2013.06.021,10
526,je100610v,10
527,je9003959,10
528,j.jct.2013.11.015,10
529,j.jct.2008.12.022,10
530,s10765-011-0997-8,10
531,j.jct.2009.01.010,10
532,j.fluid.2006.10.013,10
533,j.jct.2012.11.015,10
534,j.jct.2013.11.021,10
535,j.tca.2010.05.016,10
536,je0497810,10
537,j.jct.2015.06.036,10
538,j.fluid.2012.11.039,10
539,je050316s,10
540,je8004613,10
541,j.tca.2013.12.015,10
542,je4000394,10
543,cs.jced.5b00343,10
544,j.jct.2012.03.025,10
545,j.jct.2013.12.025,10
546,je050484k,9
547,j.jct.2014.10.005,9
548,je8008182,9
549,j.fluid.2015.06.043,9
550,je034002,9
551,je030102f,9
552,je0500633,9
553,j.jct.2012.05.032,9
554,j.jct.2006.10.007,9
555,j.jct.2006.01.016,9
556,je800664z,9
557,j.jct.2007.07.001,9
558,j.jct.2014.12.022,9
559,j.tca.2015.08.023,9
560,je7000182,9
561,je050031f,9
562,j.fluid.2013.08.005,9
563,je050116g,9
564,j.jct.2014.05.019,9
565,j.tca.2013.03.010,9
566,j.jct.2005.09.004,9
567,je0501639,9
568,j.jct.2013.03.023,9
569,je400679k,9
570,j.jct.2013.12.028,9
571,je801006q,9
572,j.jct.2007.06.002,9
573,je700140j,9
574,je800883b,9
575,j.fluid.2006.03.018,9
576,je900531b,9
577,je901067c,9
578,je700626v,9
579,je100857s,8
580,j.jct.2013.06.009,8
581,j.tca.2011.08.013,8
582,j.jct.2010.10.018,8
583,j.jct.2005.06.015,8
584,je800831d,8
585,je049610v,8
586,je0342062,8
587,je900274n,8
588,j.tca.2009.03.014,8
589,je050389b,8
590,je901072c,8
591,j.tca.2014.06.026,8
592,s10765-010-0719-7,8
593,je049793,8
594,je2000606,8
595,j.jct.2005.01.007,8
596,j.jct.2012.04.020,8
597,j.fluid.2013.01.027,8
598,j.jct.2013.05.037,8
599,j.jct.2013.04.017,8
600,j.fluid.2010.01.002,8
601,j.jct.2008.06.008,8
602,je060389r,8
603,je030167i,8
604,je900237e,8
605,je9005129,8
606,je9004933,8
607,j.jct.2011.08.028,8
608,je800348s,8
609,je800325d,8
610,je100341q,8
611,je049943s,8
612,je2007204,8
613,j.fluid.2015.09.052,8
614,je0504212,8
615,j.jct.2010.11.007,8
616,je900535d,8
617,cs.jced.5b00181,8
618,je300557g,8
619,j.jct.2012.08.030,8
620,je034053i,8
621,j.jct.2006.01.012,8
622,j.jct.2006.03.006,8
623,j.jct.2006.11.001,8
624,j.jct.2006.07.025,8
625,j.jct.2005.09.001,8
626,j.tca.2013.05.015,8
627,j.jct.2008.01.008,8
628,j.tca.2013.06.031,8
629,je800497u,8
630,j.jct.2009.06.006,8
631,je0400052,8
632,j.jct.2008.03.017,8
633,je401120a,8
634,je900715y,8
635,je020196d,8
636,je900442b,8
637,j.jct.2012.05.033,8
638,je050169y,8
639,je700294p,8
640,je100823t,8
641,j.jct.2013.08.010,8
642,je400486p,8
643,j.jct.2007.06.014,8
644,j.jct.2005.03.027,8
645,je049899g,8
646,je200030k,8
647,j.jct.2004.11.020,8
648,je900503p,8
649,je500594z,8
650,j.fluid.2011.03.030,8
651,je049609w,8
652,je800446c,7
653,je900277,7
654,j.jct.2012.04.026,7
655,j.fluid.2015.05.016,7
656,je050085p,7
657,s10765-010-0737-5,7
658,j.jct.2008.07.010,7
659,s10765-011-0989-8,7
660,je800248w,7
661,je8006698,7
662,je100095p,7
663,j.tca.2010.04.025,7
664,je8002699,7
665,j.jct.2004.08.003,7
666,je1008262,7
667,je100594u,7
668,je100888h,7
669,je060491o,7
670,j.jct.2005.10.011,7
671,je200922s,7
672,j.jct.2012.02.037,7
673,je060441j,7
674,je060086,7
675,je034203p,7
676,je800047t,7
677,j.jct.2013.05.041,7
678,j.jct.2012.02.039,7
679,j.jct.2005.08.011,7
680,j.tca.2012.06.011,6
681,s10765-010-0860-3,6
682,j.jct.2007.04.006,6
683,j.fluid.2006.04.016,6
684,je1007923,6
685,je9010568,6
686,j.tca.2009.10.001,6
687,j.tca.2012.02.017,6
688,s10765-010-0862-1,6
689,je7003066,6
690,j.fluid.2008.01.020,6
691,j.tca.2012.10.024,6
692,je060228n,6
693,je0602519,6
694,j.fluid.2012.07.032,6
695,je5008795,6
696,j.jct.2009.02.002,6
697,je049655w,6
698,je8006138,6
699,je060497d,6
700,je1012857,6
701,j.tca.2011.06.020,6
702,je800100,6
703,j.jct.2013.04.021,6
704,je7005743,6
705,j.jct.2014.02.005,6
706,je100069q,6
707,j.fluid.2005.06.011,6
708,je2011314,6
709,j.jct.2015.09.020,6
710,j.tca.2011.02.002,6
711,je9005344,6
712,j.jct.2015.03.023,6
713,j.fluid.2014.01.019,6
714,j.jct.2015.03.020,6
715,j.jct.2009.12.008,6
716,j.tca.2013.03.017,6
717,j.jct.2012.02.022,6
718,je900807v,6
719,je030133a,6
720,je050463q,6
721,je030207i,6
722,j.jct.2005.08.002,6
723,j.jct.2012.08.026,6
724,je100390b,6
725,j.fluid.2005.03.026,6
726,je900212d,6
727,je7007654,6
728,j.fluid.2014.12.003,6
729,j.tca.2011.06.003,6
730,je900219w,6
731,j.jct.2007.08.005,6
732,je101031j,6
733,j.tca.2014.03.013,6
734,je900523k,6
735,je7005055,6
736,j.jct.2013.01.008,6
737,je030132i,6
738,j.jct.2015.06.004,6
739,je030218b,6
740,je034076,6
741,je100821g,6
742,j.jct.2014.08.005,6
743,s10765-011-1087-7,6
744,je800077r,6
745,cs.jced.5b00122,6
746,j.jct.2006.10.004,6
747,je030131q,6
748,j.fluid.2005.01.013,6
749,j.jct.2013.08.016,6
750,je600515j,6
751,j.jct.2013.12.008,6
752,j.jct.2013.04.001,6
753,je401098b,6
754,je0498208,6
755,je300347z,6
756,je030196t,6
757,j.fluid.2013.10.057,6
758,j.fluid.2014.10.013,6
759,je049661s,6
760,j.jct.2013.10.025,6
761,j.jct.2005.05.007,6
762,j.fluid.2008.04.010,6
763,j.jct.2012.12.010,6
764,je700026d,6
765,j.tca.2008.06.004,6
766,j.fluid.2013.06.007,6
767,je060025z,6
768,je034017j,6
769,je800157v,6
770,j.jct.2014.09.011,6
771,je7007582,6
772,j.jct.2012.08.023,6
773,j.tca.2012.05.025,6
774,je800046k,6
775,je0341413,6
776,je050010,6
777,je050162g,6
778,j.jct.2004.09.009,6
779,j.jct.2005.04.006,6
780,j.jct.2007.05.004,6
781,je900969u,6
782,j.fluid.2015.04.021,6
783,j.jct.2006.10.017,6
784,j.tca.2013.09.006,6
785,je201334p,6
786,je060113j,6
787,je050294+,6
788,je800520w,6
789,j.jct.2007.01.008,6
790,je025579q,6
791,je800942u,6
792,j.jct.2013.09.005,6
793,je900059e,5
794,j.jct.2010.11.013,5
795,j.jct.2007.09.011,5
796,j.tca.2011.10.030,5
797,j.tca.2012.03.001,5
798,j.jct.2013.07.011,5
799,j.fluid.2013.06.006,5
800,je034182z,5
801,j.fluid.2013.05.016,5
802,je1001544,5
803,je1009976,5
804,je101173w,5
805,j.fluid.2014.08.002,5
806,je900785z,5
807,j.tca.2009.12.008,5
808,je0301489,5
809,je0603325,5
810,je0495583,5
811,j.jct.2012.01.003,5
812,j.jct.2015.10.001,5
813,je100159,5
814,je900478c,5
815,je200334e,5
816,je300974g,5
817,je0256028,5
818,je7002447,5
819,cs.jced.5b00326,5
820,j.jct.2012.02.033,5
821,s10765-009-0622-2,5
822,je020149,5
823,j.jct.2015.02.004,5
824,j.jct.2015.10.026,5
825,j.jct.2014.03.003,5
826,je200150r,5
827,je300696c,5
828,j.jct.2005.07.008,5
829,je800684,5
830,j.jct.2013.10.013,5
831,je301220s,5
832,j.jct.2003.09.004,5
833,je034142v,5
834,je0340809,5
835,j.fluid.2015.07.016,5
836,j.jct.2013.05.003,5
837,je034279,5
838,j.fluid.2014.04.019,5
839,j.jct.2011.10.009,5
840,je5009119,5
841,j.fluid.2005.09.012,5
842,je040006u,5
843,je050519g,5
844,j.jct.2005.02.011,5
845,je201053v,5
846,je300826t,5
847,j.jct.2015.09.010,5
848,je500389t,5
849,j.jct.2005.02.006,5
850,j.jct.2013.02.010,5
851,j.jct.2014.09.001,5
852,j.fluid.2014.01.044,5
853,j.jct.2008.01.002,5
854,j.jct.2010.08.006,5
855,j.jct.2008.01.007,5
856,je2009736,5
857,j.jct.2013.05.012,5
858,je049807n,5
859,j.jct.2012.07.006,5
860,j.fluid.2013.01.025,5
861,je049712,5
862,je100190e,5
863,je0496903,5
864,j.jct.2014.01.022,5
865,j.jct.2012.11.005,5
866,j.jct.2015.08.036,5
867,j.jct.2008.10.017,4
868,j.jct.2013.05.014,4
869,s10765-010-0874-,4
870,j.jct.2015.08.021,4
871,j.fluid.2012.12.022,4
872,je049540s,4
873,je0601255,4
874,je050428j,4
875,je060192z,4
876,j.jct.2013.05.019,4
877,je030238d,4
878,je030161t,4
879,je0302295,4
880,j.fluid.2015.08.005,4
881,je030130y,4
882,j.jct.2003.09.001,4
883,j.fluid.2015.06.003,4
884,s10765-006-0047-0,4
885,je034007i,4
886,je0500330,4
887,j.fluid.2007.07.063,4
888,je201130h,4
889,je020181f,4
890,cs.jced.5b00256,4
891,je050223a,4
892,j.tca.2012.10.017,4
893,j.fluid.2006.06.017,4
894,je9006037,4
895,j.fluid.2015.04.019,4
896,je300683r,4
897,j.tca.2013.02.010,4
898,j.jct.2007.05.010,4
899,j.fluid.2013.03.029,4
900,je8001688,4
901,j.fluid.2006.04.010,4
902,j.fluid.2009.09.019,4
903,je050523s,4
904,j.jct.2011.10.028,4
905,je100177u,4
906,j.jct.2009.06.001,4
907,je800101v,4
908,je050520f,4
909,je050183a,4
910,je300737t,4
911,j.fluid.2014.06.015,4
912,je300670n,4
913,je0497395,4
914,je200457q,4
915,j.fluid.2014.12.027,4
916,j.jct.2012.04.011,4
917,j.fluid.2007.01.022,4
918,s10765-009-0665-4,4
919,je060238o,4
920,je040012q,4
921,j.fluid.2013.11.008,4
922,j.fluid.2015.01.002,4
923,j.fluid.2012.09.019,4
924,je401020e,4
925,j.fluid.2008.01.007,4
926,je9005823,4
927,j.tca.2014.03.027,4
928,je200350a,4
929,j.fluid.2007.02.026,4
930,je049701s,4
931,j.jct.2013.11.002,4
932,je0501991,4
933,j.tca.2006.08.006,4
934,je060137q,4
935,je030163d,4
936,je0600799,4
937,j.tca.2007.04.012,4
938,je100315g,4
939,je200974r,4
940,j.jct.2005.05.004,4
941,j.jct.2011.04.006,4
942,je400487e,4
943,j.fluid.2012.11.040,4
944,j.jct.2013.06.020,4
945,cs.jced.5b00527,4
946,j.jct.2013.08.023,4
947,j.jct.2012.01.022,4
948,je700316s,4
949,j.tca.2005.08.012,4
950,je200757a,4
951,j.jct.2006.12.017,4
952,j.jct.2014.10.015,4
953,je034204h,4
954,je700577t,4
955,je030147g,4
956,je400491p,4
957,j.fluid.2015.07.032,4
958,j.jct.2012.08.010,4
959,j.jct.2008.09.021,4
960,je2012633,4
961,j.fluid.2007.08.008,4
962,j.tca.2014.05.004,4
963,je300733a,4
964,je060355j,4
965,j.jct.2005.07.018,4
966,je049778g,4
967,j.tca.2013.04.011,4
968,je049681u,4
969,j.fluid.2013.10.033,4
970,j.fluid.2006.12.012,4
971,j.jct.2005.07.017,4
972,je050402s,4
973,j.jct.2013.11.028,4
974,je3002283,4
975,j.tca.2005.08.034,4
976,j.fluid.2012.06.031,4
977,je8002964,4
978,j.jct.2010.12.012,4
979,j.fluid.2013.01.015,4
980,j.tca.2009.12.001,4
981,je0302147,4
982,j.jct.2010.12.014,4
983,j.jct.2006.07.015,4
984,j.fluid.2015.05.002,4
985,je300358u,4
986,j.fluid.2007.05.013,4
987,je0201828,4
988,j.jct.2015.03.004,4
989,je100508y,4
990,j.tca.2009.02.022,4
991,j.tca.2008.11.009,4
992,je049576k,4
993,je050029o,4
994,je900481e,4
995,s10765-008-0395-z,4
996,j.fluid.2005.09.010,4
997,je200468r,4
998,je900730w,4
999,je100170v,4
1000,je7007395,4
1001,je700338t,4
1002,je300146k,4
1003,j.fluid.2007.06.008,4
1004,je050420+,4
1005,j.jct.2008.05.002,4
1006,j.fluid.2013.01.024,3
1007,je060237w,3
1008,j.fluid.2012.06.013,3
1009,je060420p,3
1010,je201211f,3
1011,j.fluid.2007.03.030,3
1012,cs.jced.5b00451,3
1013,j.fluid.2007.09.014,3
1014,je020191g,3
1015,j.jct.2013.12.009,3
1016,je9004189,3
1017,j.jct.2013.08.020,3
1018,j.jct.2004.12.005,3
1019,j.fluid.2006.07.003,3
1020,j.fluid.2014.01.022,3
1021,j.jct.2004.12.001,3
1022,je300678r,3
1023,j.fluid.2014.07.004,3
1024,j.fluid.2007.01.038,3
1025,je700741,3
1026,je7003512,3
1027,j.jct.2013.09.046,3
1028,je600578u,3
1029,je700404u,3
1030,j.jct.2014.05.005,3
1031,je700648c,3
1032,je4004993,3
1033,j.fluid.2007.09.009,3
1034,je9004646,3
1035,j.fluid.2005.09.025,3
1036,j.tca.2012.04.001,3
1037,j.jct.2015.11.016,3
1038,j.jct.2010.08.019,3
1039,je7007445,3
1040,j.jct.2015.06.025,3
1041,j.fluid.2006.09.014,3
1042,j.fluid.2008.06.004,3
1043,je900830s,3
1044,j.jct.2014.02.022,3
1045,j.jct.2013.01.015,3
1046,j.jct.2012.04.015,3
1047,je4007184,3
1048,je0505164,3
1049,j.fluid.2007.01.021,3
1050,je1011604,3
1051,j.fluid.2008.06.019,3
1052,j.jct.2012.03.019,3
1053,j.jct.2005.03.008,3
1054,je800298n,3
1055,j.jct.2014.02.024,3
1056,j.jct.2006.03.014,3
1057,je100921h,3
1058,je100830b,3
1059,je0500577,3
1060,j.fluid.2006.08.018,3
1061,j.jct.2006.03.020,3
1062,je400581e,3
1063,je049605r,3
1064,j.jct.2004.07.010,3
1065,je700099w,3
1066,je0600810,3
1067,j.fluid.2013.10.022,3
1068,j.jct.2009.11.020,3
1069,s10765-008-0500-3,3
1070,j.tca.2008.11.007,3
1071,je901026b,3
1072,j.jct.2013.01.016,3
1073,je7001336,3
1074,je100757w,3
1075,je200646r,3
1076,j.fluid.2009.07.009,3
1077,j.jct.2013.09.006,3
1078,je900906j,3
1079,j.jct.2008.07.014,3
1080,j.fluid.2015.07.023,3
1081,j.jct.2004.07.024,3
1082,j.jct.2015.10.018,3
1083,j.jct.2008.10.009,3
1084,je800159w,3
1085,je100556t,3
1086,j.tca.2012.06.014,3
1087,j.jct.2015.01.013,3
1088,je0342318,3
1089,je700700f,3
