,Filename,Count
86,j.fluid.2013.08.029,7
87,j.tca.2013.08.002,7
88,je5010643,7
89,j.jct.2006.03.018,7
90,je800981d,6
91,j.jct.2012.12.007,6
92,j.tca.2011.01.019,6
93,j.jct.2005.10.009,6
94,j.tca.2011.07.005,6
95,cs.jced.5b00317,6
96,j.jct.2013.10.018,6
97,je050110r,6
98,j.jct.2014.06.030,6
99,je0501585,6
100,je0504459,6
101,j.jct.2010.05.016,6
102,j.jct.2010.12.016,6
103,j.tca.2011.02.004,6
104,j.jct.2011.09.001,6
105,je8009336,6
106,je0601098,6
107,je900597n,6
108,s10765-013-1526-8,6
109,je060210c,6
110,j.jct.2005.12.005,6
111,j.jct.2013.09.008,6
112,je9010882,5
113,je9003959,5
114,je050165t,5
115,j.fluid.2013.06.021,5
116,s10765-011-0997-8,5
117,j.jct.2013.05.012,5
118,je100610v,5
119,j.jct.2013.11.015,5
120,j.tca.2013.12.015,5
121,j.jct.2012.03.025,5
122,j.jct.2015.06.036,5
123,j.jct.2013.05.003,5
124,j.fluid.2007.07.066,5
125,j.jct.2013.11.021,5
126,je060200b,5
127,cs.jced.5b00343,5
128,j.tca.2010.03.012,5
129,j.tca.2009.03.014,4
130,je500594z,4
131,j.jct.2013.05.037,4
132,j.jct.2011.08.028,4
133,j.fluid.2011.06.011,4
134,j.tca.2012.10.017,4
135,j.jct.2008.01.008,4
136,j.jct.2012.04.020,4
137,s10765-009-0562-,4
138,s10765-009-0665-4,4
139,je900237e,4
140,je100594u,4
141,s10765-008-0399-8,4
142,j.tca.2013.05.015,4
143,je060389r,4
144,je400781b,4
145,j.jct.2006.01.016,4
146,j.jct.2012.08.030,4
147,j.jct.2008.07.010,4
148,je1008262,4
149,je401120a,4
150,cs.jced.5b00181,4
151,je900442b,4
152,j.jct.2010.11.007,4
153,j.jct.2013.08.010,4
154,je900274n,3
155,je049661s,3
156,je800100,3
157,je8002699,3
158,j.jct.2012.12.010,3
159,j.tca.2010.04.025,3
160,j.jct.2012.08.026,3
161,j.jct.2007.01.008,3
162,j.jct.2007.04.006,3
163,j.jct.2014.12.022,3
164,j.jct.2009.01.010,3
165,j.jct.2009.12.008,3
166,je901072c,3
167,j.jct.2009.06.006,3
168,j.tca.2011.06.003,3
169,j.tca.2013.09.006,3
170,j.jct.2013.10.025,3
171,je060228n,3
172,j.jct.2006.10.017,3
173,j.jct.2014.09.011,3
174,je700281z,3
175,j.jct.2015.03.023,3
176,j.jct.2013.09.005,3
177,j.jct.2013.08.016,3
178,j.jct.2012.08.023,3
179,j.jct.2005.09.001,3
180,je201334p,3
181,s10765-010-0862-1,3
182,j.tca.2008.06.004,3
183,je060017i,3
184,j.tca.2011.06.020,3
185,je7007654,3
186,je9005344,3
187,je050294+,3
188,je060311a,3
189,je049793,3
190,je900689,3
191,je060497d,3
192,j.jct.2013.04.021,3
193,je1012857,3
194,j.jct.2009.02.002,3
195,je050162g,3
196,je800077r,3
197,j.jct.2007.08.005,2
198,j.jct.2009.06.001,2
199,je700338t,2
200,j.jct.2012.11.015,2
201,je900481e,2
202,s10765-010-0719-7,2
203,j.jct.2006.10.004,2
204,j.jct.2006.08.003,2
205,j.jct.2012.01.022,2
206,j.jct.2013.08.033,2
207,j.jct.2006.07.015,2
208,j.fluid.2014.01.019,2
209,s10765-010-0874-,2
210,je060192z,2
211,j.jct.2011.01.005,2
212,j.jct.2012.05.033,2
213,j.jct.2015.03.004,2
214,j.jct.2015.06.029,1
215,je049544,1
216,j.tca.2005.08.034,1
217,s10765-006-0047-0,1
218,j.jct.2006.07.013,1
219,j.tca.2009.07.011,1
220,j.jct.2013.09.015,1
221,je0500330,1
222,j.jct.2011.10.002,1
223,je100170v,1
224,je200468r,1
225,je201152j,1
226,je900732r,1
227,je060126,1
228,je1005196,1
229,j.jct.2012.07.019,1
230,s10765-010-0752-6,1
